index,proteinID,ligandID,mean,median,max,min,var
4188,7RDY-zinc,Mrv1652310201622592D-1704021546171,-8.102272727272727,-8.1,-7.6,-8.6,0.1699947145877377
4189,7RDY-zinc,Mrv1909-05201915242D-1704021549620,-8.102272727272727,-7.949999999999999,-7.6,-8.6,0.1811575052854119
4190,7RDY-zinc,R6C,-8.102272727272727,-8.15,-7.9,-8.3,0.0402272727272729
4191,7RDY-zinc,Mrv1902-03031922382D,-8.102272727272727,-8.100000000000001,-7.4,-8.9,0.50487843551797
4192,7RDY-zinc,1348,-8.104545454545454,-8.1,-7.7,-8.2,0.0060253699788583
4193,7RDY-zinc,Mrv1909-05201914382D-1704021549300,-8.104545454545455,-8.1,-7.1,-9.1,0.8553276955602539
4194,7RDY-zinc,Mrv0541-02231218422D,-8.104545454545455,-8.1,-7.9,-8.3,0.0185835095137421
4195,7RDY-no-extra,Mrv1718003261822382D,-8.106818181818182,-8.15,-6.8,-9.4,1.7118128964059205
4196,7RDY-no-extra,Mrv1909-12111918482D,-8.106818181818182,-8.0,-6.3,-8.4,0.1894873150105711
4197,7RDY-zinc,Mrv0541-02231217592D,-8.106818181818182,-8.05,-6.6,-9.5,1.622975687103593
4198,7RDY-no-extra,SG2,-8.106818181818182,-8.1,-7.5,-8.8,0.3773942917547564
4199,7RDY-no-extra,OFL,-8.106818181818182,-8.0,-7.3,-8.9,0.6248361522198731
4200,7RDY-zinc,Mrv1909-02072023212D,-8.109090909090908,-8.1,-7.5,-8.7,0.2915433403805499
4201,7RDY-zinc,SD2,-8.10909090909091,-8.1,-7.8,-8.5,0.0985200845665958
4202,7RDY-no-extra,Mrv0541-06161411332D,-8.10909090909091,-8.1,-7.3,-9.0,0.6706131078224109
4203,7RDY-no-extra,Mrv0541-05041400082D,-8.10909090909091,-8.1,-6.9,-9.4,1.2510782241014802
4204,7RDY-no-extra,Mrv1909-07252215392D,-8.10909090909091,-8.1,-7.8,-8.5,0.0985200845665965
4205,7RDY-zinc,Mrv0541-05041408432D,-8.10909090909091,-8.100000000000001,-6.9,-9.4,1.496659619450318
4206,7RDY-no-extra,Mrv1909-07282220252D,-8.111363636363636,-8.149999999999999,-6.9,-9.3,1.2763794926004226
4207,7RDY-no-extra,Mrv1652306231722422D-1704021548007,-8.111363636363636,-8.1,-7.9,-8.3,0.0359143763213529
4208,7RDY-zinc,Mrv1909-12201918492D,-8.111363636363636,-8.1,-7.0,-9.2,1.1061469344608896
4209,7RDY-zinc,Mrv1572004221604482D,-8.111363636363636,-8.1,-7.4,-8.6,0.2005655391120504
4210,7RDY-no-extra,53N,-8.111363636363636,-8.1,-7.7,-8.6,0.1740539112050744
4211,7RDY-no-extra,Mrv1572010231518132D,-8.111363636363636,-8.1,-7.8,-8.5,0.1001004228329811
4212,7RDY-no-extra,Mrv0541-05041404522D,-8.113636363636363,-8.100000000000001,-6.9,-9.4,1.508181818181821
4213,7RDY-no-extra,Mrv1909-02092002412D,-8.113636363636363,-8.1,-7.1,-9.1,0.800739957716701
4214,7RDY-zinc,Mrv1909-01202018412D,-8.11590909090909,-8.15,-7.6,-8.6,0.2409038054968286
4215,7RDY-no-extra,Mrv1909-07192118272D,-8.11590909090909,-8.15,-7.1,-9.2,1.047880549682875
4216,7RDY-no-extra,Mrv1909-12241914112D,-8.11590909090909,-8.1,-7.6,-8.6,0.2367177589852012
4217,7RDY-zinc,Mrv1909-12241913572D,-8.115909090909092,-8.0,-6.9,-9.4,1.5153224101479856
4218,7RDY-no-extra,Mrv1718006201816122D,-8.118181818181817,-8.149999999999999,-7.8,-8.2,0.0108245243128963
4219,7RDY-no-extra,Mrv0541-05041406282D,-8.118181818181817,-8.2,-6.9,-9.0,0.8043128964059193
4220,7RDY-zinc,W42,-8.118181818181817,-8.3,-7.1,-9.1,0.8298942917547576
4221,7RDY-zinc,196,-8.120454545454544,-8.1,-7.2,-8.2,0.023990486257928
4222,7RDY-no-extra,Mrv1652310211601352D-1704021547101,-8.120454545454544,-8.1,-7.5,-8.7,0.2835253699788573
4223,7RDY-no-extra,NDF,-8.120454545454546,-8.1,-8.0,-8.3,0.016083509513742
4224,7RDY-no-extra,Mrv1652310211600012D-1704021546683,-8.122727272727273,-8.15,-7.9,-8.3,0.0334249471458773
4225,7RDY-no-extra,TPD,-8.122727272727273,-8.1,-6.9,-9.3,1.3659830866807623
4226,7RDY-zinc,M8E,-8.122727272727273,-8.15,-7.3,-8.9,0.5376109936575053
4227,7RDY-no-extra,IGP,-8.122727272727273,-8.15,-7.1,-9.2,0.7334249471458775
4228,7RDY-no-extra,1518,-8.125,-8.15,-7.6,-8.7,0.2740116279069761
4229,7RDY-zinc,R88,-8.125,-8.15,-7.8,-8.5,0.0614534883720933
4230,7RDY-zinc,AD7,-8.127272727272727,-8.2,-7.4,-8.7,0.33784355179704
4231,7RDY-no-extra,Mrv1718006201817002D,-8.127272727272727,-8.25,-7.5,-8.5,0.0959830866807608
4232,7RDY-no-extra,Mrv1909-03112014082D,-8.127272727272727,-8.15,-7.7,-8.5,0.1434249471458772
4233,7RDY-no-extra,Mrv1652306231722432D-1704021548083,-8.129545454545454,-8.15,-7.7,-8.3,0.0351532769556027
4234,7RDY-zinc,Mrv0541-05041404562D,-8.129545454545456,-8.15,-7.9,-8.3,0.0309672304439742
4235,7RDY-zinc,Mrv1572004121615012D,-8.131818181818183,-8.100000000000001,-7.9,-8.4,0.0561733615221986
4236,7RDY-no-extra,Mrv1909-02112021162D,-8.131818181818183,-8.2,-6.5,-8.6,0.2971035940803382
4237,7RDY-no-extra,Mrv1652310201623102D-1704021546297,-8.131818181818183,-8.1,-7.4,-8.8,0.4519873150105716
4238,7RDY-no-extra,HDI,-8.13409090909091,-8.2,-7.3,-8.9,0.6041596194503165
4239,7RDY-no-extra,Mrv1909-01022004272D,-8.136363636363637,-8.2,-7.4,-8.8,0.4539957716701894
4240,7RDY-no-extra,Mrv1909-10112220192D,-8.136363636363637,-8.15,-6.9,-9.3,1.386553911205075
4241,7RDY-no-extra,2UN,-8.136363636363637,-8.15,-7.5,-8.8,0.3716701902748418
4242,7RDY-zinc,Mrv1718010311712092D-1704021540591,-8.138636363636364,-8.15,-7.6,-8.6,0.2168446088794935
4243,7RDY-no-extra,577,-8.138636363636364,-8.149999999999999,-7.0,-9.3,1.1740539112050732
4244,7RDY-zinc,Mrv0541-03241314462D,-8.138636363636364,-8.149999999999999,-8.0,-8.2,0.0047515856236785
4245,7RDY-no-extra,Mrv1909-11242222262D,-8.14090909090909,-8.1,-7.7,-8.6,0.1996828752642709
4246,7RDY-no-extra,B21,-8.14090909090909,-8.0,-7.5,-8.4,0.0359619450317127
4247,7RDY-no-extra,Mrv1718003261822422D,-8.140909090909092,-8.2,-7.9,-8.9,0.0541014799154333
4248,7RDY-no-extra,Mrv0541-02231216282D-1704021538562,-8.140909090909092,-8.15,-6.9,-9.4,1.5429386892177592
4249,7RDY-zinc,Mrv1909-01312021522D,-8.143181818181818,-8.149999999999999,-7.5,-8.7,0.3178594080338273
4250,7RDY-zinc,Untitled-Document-1-1704021539582,-8.143181818181818,-8.15,-6.9,-9.4,1.570882663847781
4251,7RDY-zinc,Mrv1909-02012019562D,-8.143181818181818,-8.0,-7.3,-9.0,0.7294873150105723
4252,7RDY-no-extra,Mrv1652310201623082D,-8.143181818181818,-8.2,-7.8,-8.5,0.0513477801268503
4253,7RDY-no-extra,LL1,-8.145454545454546,-8.1,-8.0,-8.3,0.0220718816067655
4254,7RDY-zinc,1186,-8.145454545454546,-8.15,-7.9,-8.3,0.0248625792811839
4255,7RDY-zinc,Mrv0541-02231215592D-1704021537726,-8.147727272727273,-8.15,-6.7,-9.5,1.871390063424948
4256,7RDY-no-extra,Mrv1718003251815152D,-8.147727272727273,-8.1,-8.0,-8.3,0.0206923890063427
4257,7RDY-no-extra,Mrv1909-12051923552D,-8.147727272727273,-8.1,-7.8,-8.5,0.1239482029598306
4258,7RDY-zinc,7X2,-8.147727272727273,-8.1,-8.1,-8.2,0.0025528541226216
4259,7RDY-no-extra,SKF,-8.147727272727273,-8.15,-7.9,-8.3,0.0239482029598313
4260,7RDY-no-extra,MRA,-8.147727272727273,-8.1,-8.0,-8.3,0.022552854122622
4261,7RDY-zinc,Mrv1652306031607272D-1704021548518,-8.147727272727273,-8.149999999999999,-8.0,-8.3,0.0039482029598308
4262,7RDY-zinc,Mrv1718001051816582D,-8.147727272727273,-8.15,-7.9,-8.4,0.0258086680761101
4263,7RDY-zinc,Mrv1909-12271913312D,-8.149999999999999,-8.149999999999999,-8.0,-8.3,0.0034883720930233
4264,7RDY-no-extra,Mrv1909-11101920012D,-8.149999999999999,-8.149999999999999,-7.6,-8.7,0.3095348837209297
4265,7RDY-zinc,Mrv1718010311712092D,-8.149999999999999,-8.2,-7.6,-8.6,0.2100000000000006
4266,7RDY-no-extra,Mrv1572004221603172D,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348837
4267,7RDY-no-extra,DTQ,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348837
4268,7RDY-zinc,OA3,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348836
4269,7RDY-zinc,PXX,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348837
4270,7RDY-no-extra,Mrv1909-12072118162D,-8.149999999999999,-8.149999999999999,-7.6,-8.7,0.3095348837209297
4271,7RDY-no-extra,Mrv1652310211603322D,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348837
4272,7RDY-zinc,Mrv1718009181800532D,-8.149999999999999,-8.149999999999999,-8.1,-8.2,0.0025581395348837
4273,7RDY-no-extra,4BH,-8.149999999999999,-8.149999999999999,-7.6,-8.7,0.3095348837209305
4274,7RDY-zinc,Mrv1572010161515132D,-8.15,-8.15,-7.9,-8.4,0.0639534883720928
4275,7RDY-zinc,Mrv1533005111518282D,-8.15,-8.2,-7.4,-8.5,0.1346511627906975
4276,7RDY-zinc,Mrv1909-02242121262D,-8.15,-7.8,-6.8,-9.6,1.636976744186048
4277,7RDY-no-extra,TTR,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4278,7RDY-no-extra,Mrv1652306231722462D-1704021548327,-8.15,-8.15,-7.8,-8.5,0.1253488372093019
4279,7RDY-no-extra,Mrv1909-07102021182D-1704021544689,-8.15,-8.15,-7.3,-9.0,0.7393023255813943
4280,7RDY-zinc,Mrv0541-02241214202D,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4281,7RDY-no-extra,Mrv0541-05031420052D-1704021548303,-8.15,-8.15,-8.0,-8.3,0.0230232558139537
4282,7RDY-no-extra,Mrv1652310201623302D,-8.15,-8.15,-7.7,-8.6,0.2072093023255812
4283,7RDY-zinc,Mrv1652306131722022D-1704021542190,-8.15,-8.15,-7.9,-8.4,0.063953488372093
4284,7RDY-no-extra,EPJ,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4285,7RDY-no-extra,Mrv1652305301723412D,-8.15,-8.15,-7.9,-8.4,0.063953488372093
4286,7RDY-no-extra,Mrv1572010141516472D,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4287,7RDY-no-extra,Mrv1652303221715192D,-8.15,-8.15,-7.7,-8.6,0.2072093023255811
4288,7RDY-no-extra,Mrv1718001081909102D,-8.15,-8.15,-8.0,-8.3,0.0230232558139537
4289,7RDY-zinc,Mrv1909-12031923082D,-8.15,-8.15,-8.0,-8.3,0.0230232558139539
4290,7RDY-no-extra,740,-8.15,-8.15,-7.8,-8.5,0.1253488372093019
4291,7RDY-no-extra,Mrv0541-04191212132D-1704021535932,-8.15,-8.15,-7.3,-9.0,0.7393023255813943
4292,7RDY-no-extra,Mrv1652310211603452D-1704021547415,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4293,7RDY-no-extra,Mrv1909-10301918572D,-8.15,-8.15,-7.7,-8.6,0.2072093023255816
4294,7RDY-zinc,915,-8.15,-8.15,-6.9,-9.4,1.598837209302325
4295,7RDY-zinc,Mrv1909-02092002422D,-8.15,-8.15,-8.0,-8.3,0.0230232558139539
4296,7RDY-no-extra,JK3,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
4297,7RDY-zinc,Mrv0541-09231419192D,-8.15,-8.15,-8.0,-8.3,0.0230232558139537
4298,7RDY-no-extra,Mrv1909-04232019592D,-8.15,-8.15,-7.4,-8.9,0.5755813953488377
4299,7RDY-zinc,465,-8.15,-8.15,-7.7,-8.6,0.207209302325581
4300,7RDY-zinc,Mrv1909-11261904522D,-8.15,-8.15,-7.9,-8.4,0.0639534883720928
4301,7RDY-zinc,1340,-8.15,-8.15,-8.0,-8.3,0.0230232558139539
4302,7RDY-zinc,Mrv1652306231722482D-1704021548423,-8.152272727272727,-8.2,-7.1,-9.1,0.9225528541226212
4303,7RDY-zinc,R22,-8.152272727272727,-8.149999999999999,-8.1,-8.3,0.0030179704016913
4304,7RDY-zinc,Mrv0541-05041402052D-1704021540189,-8.152272727272727,-8.15,-7.4,-9.0,0.5792970401691335
4305,7RDY-no-extra,Mrv1572004121621022D,-8.152272727272727,-8.15,-8.0,-8.4,0.0239482029598317
4306,7RDY-no-extra,Mrv1909-02122004342D,-8.152272727272727,-8.2,-7.2,-9.0,0.6044133192389008
4307,7RDY-zinc,Mrv1909-01092020142D,-8.152272727272727,-8.15,-7.8,-8.6,0.1272040169133189
4308,7RDY-no-extra,CMW,-8.154545454545454,-8.15,-7.1,-9.2,0.942071881606768
4309,7RDY-zinc,Mrv1652306231722452D-1704021548263,-8.154545454545454,-8.25,-7.9,-8.4,0.0625369978858354
4310,7RDY-zinc,215,-8.154545454545454,-8.2,-8.1,-8.2,0.002536997885835
4311,7RDY-zinc,Mrv1902-02011922162D,-8.156818181818181,-8.1,-8.0,-8.3,0.0127431289640592
4312,7RDY-no-extra,Mrv1909-04232020352D,-8.156818181818183,-8.2,-7.9,-8.4,0.0611152219873151
4313,7RDY-no-extra,Mrv0541-05031422152D,-8.159090909090908,-8.0,-6.8,-9.0,0.647589852008457
4314,7RDY-no-extra,MXT,-8.159090909090908,-8.2,-7.8,-8.5,0.1196828752642703
4315,7RDY-no-extra,Mrv1718003261816392D,-8.159090909090908,-8.1,-7.4,-9.0,0.552241014799155
4316,7RDY-no-extra,Mrv0541-02241204122D-1704021548523,-8.159090909090908,-8.15,-8.0,-8.4,0.0266596194503172
4317,7RDY-no-extra,525,-8.161363636363635,-8.2,-8.1,-8.2,0.0024260042283298
4318,7RDY-no-extra,II4,-8.161363636363637,-8.2,-7.8,-8.5,0.1182399577167022
4319,7RDY-no-extra,Mrv1909-12152018032D-1704021550045,-8.161363636363637,-8.15,-7.7,-8.7,0.1759143763213529
4320,7RDY-no-extra,Mrv0541-04191212132D-1704021535853,-8.163636363636364,-8.05,-7.5,-8.7,0.2656236786469343
4321,7RDY-no-extra,Mrv1909-12031923222D,-8.163636363636364,-8.2,-7.0,-8.7,0.3051585623678648
4322,7RDY-zinc,1081,-8.16590909090909,-8.2,-7.9,-8.2,0.004159619450317
4323,7RDY-zinc,Mrv1572004221606182D,-8.165909090909091,-8.3,-7.9,-8.4,0.0283456659619449
4324,7RDY-zinc,Mrv1718005031814122D,-8.165909090909091,-8.15,-7.8,-8.5,0.112531712473573
4325,7RDY-no-extra,Mrv1909-02102018142D,-8.165909090909091,-7.9,-7.9,-8.6,0.0957875264270608
4326,7RDY-no-extra,Mrv0541-02231216512D-1704021539248,-8.168181818181818,-8.2,-7.7,-8.6,0.1919873150105714
4327,7RDY-zinc,Mrv0541-06191319262D,-8.16818181818182,-8.05,-7.3,-8.9,0.3864059196617343
4328,7RDY-no-extra,Mrv1652304071718062D,-8.16818181818182,-8.2,-8.0,-8.3,0.0189640591966173
4329,7RDY-no-extra,Mrv1652310211601382D-1704021547108,-8.16818181818182,-8.15,-7.5,-8.9,0.4580338266384787
4330,7RDY-no-extra,Mrv0541-02231218122D-1704021541624,-8.170454545454545,-8.2,-7.7,-8.6,0.1742230443974631
4331,7RDY-no-extra,Mrv1572010161515592D,-8.170454545454545,-8.15,-7.9,-8.5,0.0760835095137422
4332,7RDY-no-extra,Mrv1718003271813472D,-8.170454545454545,-8.2,-7.4,-8.9,0.470967230443975
4333,7RDY-no-extra,Mrv1909-09242017232D,-8.172727272727272,-8.15,-7.8,-8.6,0.1434249471458775
4334,7RDY-zinc,Mrv0541-02231217302D-1704021540439,-8.172727272727272,-8.15,-6.8,-9.6,1.929471458773786
4335,7RDY-zinc,38521,-8.172727272727274,-8.2,-7.3,-8.5,0.1248202959830863
4336,7RDY-zinc,YZ9,-8.174999999999999,-8.15,-7.5,-8.9,0.4675000000000009
4337,7RDY-no-extra,Mrv1909-10112218192D,-8.174999999999999,-8.2,-7.8,-8.7,0.1442441860465114
4338,7RDY-no-extra,Mrv1909-02092121522D,-8.174999999999999,-8.0,-7.5,-8.7,0.2735465116279069
4339,7RDY-no-extra,H64,-8.177272727272728,-8.2,-8.0,-8.4,0.0306342494714587
4340,7RDY-no-extra,SB8,-8.177272727272728,-8.2,-7.7,-8.6,0.1841226215644826
4341,7RDY-zinc,Mrv1652306031607122D,-8.181818181818182,-8.25,-7.4,-8.7,0.2796617336152215
4342,7RDY-zinc,Mrv1909-03042017132D,-8.181818181818182,-8.149999999999999,-8.1,-8.3,0.0080338266384777
4343,7RDY-no-extra,Mrv1909-11242111152D,-8.181818181818182,-8.15,-7.8,-8.5,0.0991966173361525
4344,7RDY-zinc,lycopene,-8.181818181818182,-8.2,-7.9,-8.4,0.019661733615222
4345,7RDY-no-extra,4825,-8.18409090909091,-8.2,-8.0,-8.4,0.0176479915433405
4346,7RDY-no-extra,Mrv1652305301723402D-1704021543590,-8.186363636363636,-8.35,-7.2,-9.1,0.695623678646935
4347,7RDY-zinc,Mrv1909-12152020022D-1704021550312,-8.186363636363636,-8.2,-7.2,-9.1,0.8551585623678637
4348,7RDY-zinc,Mrv0541-05041412542D,-8.186363636363636,-8.1,-7.9,-8.4,0.04446088794926
4349,7RDY-no-extra,LK3,-8.186363636363636,-8.2,-7.3,-9.0,0.6784143763213529
4350,7RDY-zinc,Mrv1909-10112217342D,-8.186363636363636,-8.05,-7.8,-8.7,0.1570190274841438
4351,7RDY-no-extra,270,-8.188636363636363,-8.2,-8.1,-8.2,0.0010306553911204
4352,7RDY-zinc,Mrv0541-05041409202D,-8.188636363636364,-8.149999999999999,-7.6,-8.8,0.3554492600422845
4353,7RDY-zinc,1603,-8.188636363636364,-8.25,-8.0,-8.3,0.0163794926004228
4354,7RDY-zinc,Mrv1909-03232117392D,-8.188636363636364,-8.15,-7.3,-8.9,0.5061469344608887
4355,7RDY-zinc,Mrv1909-01032022312D,-8.188636363636364,-8.15,-7.8,-8.6,0.1554492600422832
4356,7RDY-zinc,Mrv1652306031606212D-1704021548022,-8.188636363636364,-8.2,-7.3,-8.9,0.5163794926004228
4357,7RDY-zinc,Mrv1652310201623302D-1704021546489,-8.19090909090909,-8.2,-8.1,-8.2,0.000845665961945
4358,7RDY-no-extra,Mrv0541-05031423372D,-8.19090909090909,-8.2,-7.6,-8.8,0.2710782241014787
4359,7RDY-no-extra,DZ2,-8.190909090909091,-8.15,-8.0,-8.4,0.0380549682875264
4360,7RDY-zinc,26C,-8.190909090909091,-8.15,-8.0,-8.4,0.0380549682875266
4361,7RDY-zinc,Mrv1902-03121922332D,-8.190909090909091,-8.2,-7.5,-8.9,0.4227061310782237
4362,7RDY-zinc,Mrv1718003261816342D,-8.193181818181818,-8.2,-7.0,-9.2,0.8969291754756856
4363,7RDY-zinc,AED,-8.193181818181818,-8.2,-7.3,-9.0,0.6666966173361526
4364,7RDY-zinc,Mrv0541-02231218162D-1704021542119,-8.193181818181818,-8.15,-7.4,-8.9,0.5053012684989434
4365,7RDY-zinc,Mrv1909-12032015492D,-8.193181818181818,-8.15,-7.2,-9.2,0.842510570824525
4366,7RDY-no-extra,VPU,-8.195454545454545,-8.2,-8.0,-8.2,0.0009090909090909
4367,7RDY-no-extra,Mrv1572010141517242D,-8.195454545454545,-8.149999999999999,-8.0,-8.3,0.0106765327695563
4368,7RDY-zinc,Mrv1902-04091919532D,-8.195454545454545,-8.2,-8.0,-8.3,0.0116067653276956
4369,7RDY-zinc,SNB,-8.195454545454545,-8.2,-8.0,-8.3,0.0116067653276957
4370,7RDY-no-extra,Mrv1909-08112000182D,-8.195454545454545,-8.2,-8.1,-8.2,0.0004439746300211
4371,7RDY-no-extra,Mrv1652310211605202D,-8.195454545454545,-8.2,-7.9,-8.4,0.0432346723044398
4372,7RDY-zinc,Mrv0541-06101409502D,-8.195454545454545,-8.25,-7.6,-8.9,0.2734672304439743
4373,7RDY-zinc,Mrv1718006241812422D,-8.195454545454545,-8.5,-7.8,-8.6,0.1213742071881608
4374,7RDY-no-extra,Mrv1909-02232023012D,-8.197727272727272,-8.149999999999999,-8.1,-8.3,0.0099947145877379
4375,7RDY-no-extra,Mrv1909-02092022402D,-8.197727272727272,-8.2,-8.0,-8.3,0.0109249471458774
4376,7RDY-no-extra,Mrv1909-08112015072D,-8.197727272727272,-8.149999999999999,-8.1,-8.3,0.0099947145877378
4377,7RDY-no-extra,Mrv0541-09131211412D-1704021546655,-8.2,-8.2,-8.2,-8.2,0.0
4378,7RDY-zinc,Mrv1718004201811212D,-8.2,-8.2,-8.0,-8.3,0.0150000000000001
4379,7RDY-no-extra,MRX,-8.2,-8.2,-8.2,-8.2,0.0
4380,7RDY-no-extra,Mrv0541-02231217492D-1704021541028,-8.200000000000001,-8.2,-8.1,-8.3,0.0102325581395348
4381,7RDY-zinc,TAQ,-8.200000000000001,-8.2,-7.8,-8.6,0.163720930232558
4382,7RDY-no-extra,Mrv1572004221606122D-1704021547132,-8.200000000000001,-8.2,-8.1,-8.3,0.0102325581395348
4383,7RDY-zinc,Mrv1909-01012015242D,-8.200000000000001,-8.2,-7.3,-9.1,0.8288372093023247
4384,7RDY-no-extra,Mrv1909-01172001422D,-8.200000000000001,-8.2,-7.9,-8.5,0.0920930232558137
4385,7RDY-no-extra,HBO,-8.200000000000001,-8.2,-7.5,-8.9,0.5013953488372093
4386,7RDY-no-extra,909,-8.200000000000001,-8.2,-7.4,-9.0,0.6548837209302332
4387,7RDY-zinc,1123,-8.200000000000001,-8.2,-8.0,-8.4,0.0409302325581397
4388,7RDY-zinc,GVQ,-8.200000000000001,-8.2,-6.8,-9.6,2.0055813953488366
4389,7RDY-zinc,FBC,-8.200000000000001,-8.2,-7.8,-8.6,0.163720930232558
4390,7RDY-zinc,GG5,-8.200000000000001,-8.2,-7.9,-8.5,0.0920930232558137
4391,7RDY-no-extra,Mrv0541-09071422402D,-8.200000000000001,-8.2,-8.1,-8.3,0.0102325581395348
4392,7RDY-zinc,Mrv1902-03081916262D,-8.200000000000001,-8.2,-6.9,-9.5,1.7293023255813935
4393,7RDY-zinc,Mrv1902-03041918292D,-8.200000000000001,-8.2,-8.1,-8.3,0.0102325581395352
4394,7RDY-zinc,675,-8.200000000000001,-8.2,-8.0,-8.4,0.0409302325581392
4395,7RDY-no-extra,Mrv1909-10112217182D,-8.200000000000001,-8.2,-7.9,-8.5,0.0920930232558133
4396,7RDY-no-extra,Mrv0541-04191212102D-1704021535102,-8.200000000000001,-8.2,-7.8,-8.6,0.1637209302325582
4397,7RDY-zinc,Mrv1652310201623182D,-8.200000000000001,-8.2,-7.9,-8.5,0.0920930232558133
4398,7RDY-zinc,2S8,-8.200000000000001,-8.2,-7.3,-9.0,0.6400000000000001
4399,7RDY-zinc,Mrv1909-05102123002D,-8.200000000000001,-8.2,-8.1,-8.3,0.0102325581395352
4400,7RDY-no-extra,Mrv1718002131818412D,-8.200000000000001,-8.2,-7.7,-8.7,0.2558139534883721
4401,7RDY-no-extra,DBF,-8.200000000000001,-8.2,-8.0,-8.4,0.0409302325581397
4402,7RDY-zinc,Mrv1909-05201914522D-1704021549413,-8.200000000000001,-8.25,-7.1,-9.2,1.0237209302325547
4403,7RDY-zinc,Mrv1909-12231902322D,-8.200000000000001,-8.2,-7.9,-8.5,0.0920930232558134
4404,7RDY-no-extra,Mrv1652306231722462D-1704021548294,-8.200000000000001,-8.2,-7.8,-8.6,0.1637209302325575
4405,7RDY-zinc,Mrv1909-05201914332D-1704021549241,-8.200000000000001,-8.35,-7.4,-8.6,0.1860465116279064
4406,7RDY-no-extra,Mrv1909-02202021372D,-8.200000000000001,-8.2,-7.5,-8.9,0.5013953488372094
4407,7RDY-no-extra,998,-8.200000000000001,-8.2,-8.0,-8.4,0.0409302325581397
4408,7RDY-no-extra,Mrv0541-06081214512D,-8.200000000000001,-8.2,-6.5,-9.9,2.9572093023255834
4409,7RDY-no-extra,BPY,-8.200000000000001,-8.2,-7.8,-8.6,0.1637209302325581
4410,7RDY-no-extra,452,-8.200000000000001,-8.2,-8.1,-8.3,0.010232558139535
4411,7RDY-no-extra,1121,-8.202272727272726,-8.2,-8.2,-8.3,0.0002272727272727
4412,7RDY-no-extra,Mrv1652310201623572D-1704021546662,-8.202272727272726,-8.1,-8.1,-8.5,0.0188319238900635
4413,7RDY-zinc,2BF,-8.202272727272726,-8.2,-7.8,-8.6,0.1523202959830868
4414,7RDY-zinc,Mrv0541-02231217502D,-8.202272727272728,-8.25,-6.6,-9.8,2.6123202959830847
4415,7RDY-no-extra,Mrv1572012311518192D,-8.202272727272728,-8.25,-8.1,-8.3,0.009994714587738
4416,7RDY-no-extra,PCQ,-8.202272727272728,-8.2,-8.1,-8.4,0.0109249471458777
4417,7RDY-zinc,SU1,-8.202272727272728,-8.25,-8.1,-8.3,0.0099947145877378
4418,7RDY-no-extra,Mrv1652310201622432D-1704021545977,-8.204545454545455,-8.2,-8.0,-8.5,0.0432346723044398
4419,7RDY-no-extra,175,-8.204545454545455,-8.149999999999999,-8.0,-8.5,0.0283509513742073
4420,7RDY-zinc,Mrv1909-12201918232D,-8.20681818181818,-8.2,-7.8,-8.7,0.1699524312896405
4421,7RDY-zinc,Mrv1909-11231916132D,-8.206818181818182,-8.15,-7.1,-9.4,1.235068710359408
4422,7RDY-zinc,Mrv1909-11061921572D,-8.206818181818182,-8.15,-7.2,-9.3,1.041115221987314
4423,7RDY-no-extra,Mrv1909-04012121582D,-8.206818181818182,-8.25,-6.9,-9.5,1.7118128964059185
4424,7RDY-zinc,Mrv0541-02231219012D,-8.209090909090909,-8.25,-6.5,-9.9,2.926427061310781
4425,7RDY-zinc,Mrv0541-02231217532D-1704021541139,-8.209090909090909,-8.15,-7.4,-9.0,0.4650317124735733
4426,7RDY-no-extra,JT6,-8.209090909090909,-8.25,-7.5,-8.9,0.4892177589852016
4427,7RDY-no-extra,BRN,-8.209090909090909,-8.2,-7.5,-8.9,0.4227061310782245
4428,7RDY-zinc,Mrv1902-01311921462D,-8.209090909090909,-8.2,-7.4,-8.9,0.4841014799154322
4429,7RDY-no-extra,ST1,-8.209090909090909,-8.2,-7.6,-8.9,0.380380549682876
4430,7RDY-zinc,BZN,-8.211363636363636,-8.15,-7.9,-8.5,0.0568446088794931
4431,7RDY-no-extra,Mrv1652306131721582D-1704021541653,-8.211363636363636,-8.100000000000001,-7.9,-8.6,0.1014957716701904
4432,7RDY-zinc,AO1,-8.213636363636363,-8.3,-7.3,-9.0,0.637949260042284
4433,7RDY-zinc,Mrv1533004261507472D-1704021548479,-8.215909090909092,-8.2,-7.8,-8.7,0.1781131078224097
4434,7RDY-no-extra,Mrv1909-12161923142D,-8.215909090909092,-8.2,-7.7,-8.8,0.2734619450317124
4435,7RDY-zinc,Mrv1718001051815272D,-8.215909090909092,-8.25,-7.3,-9.1,0.8009038054968289
4436,7RDY-no-extra,NCF,-8.218181818181817,-7.75,-6.8,-9.7,2.064778012684989
