,proteinID,ligandID,mean,median,max,min,var
2769,7RDY-zinc,FRQ,-9.73409090909091,-9.8,-9.1,-10.4,0.3962526427061323
2770,7RDY-no-extra,Mrv1652310201622442D-1704021545987,-9.73409090909091,-9.75,-8.6,-10.9,0.8878805496828738
2771,7RDY-no-extra,972,-9.73409090909091,-9.75,-9.6,-9.8,0.0055549682875264995
2772,7RDY-zinc,Mrv0541-05031423512D,-9.731818181818182,-9.75,-8.4,-11.1,1.6966384778012726
2773,7RDY-zinc,Mrv0541-05031423062D,-9.731818181818182,-9.7,-9.4,-10.1,0.11384778012684932
2774,7RDY-zinc,Mrv1909-02112011242D,-9.729545454545455,-9.8,-8.8,-10.5,0.6105021141649046
2775,7RDY-zinc,Mrv1533004261506462D,-9.729545454545455,-9.7,-8.5,-10.9,1.2928276955602538
2776,7RDY-zinc,FR4,-9.727272727272727,-9.8,-8.4,-10.7,0.9880761099365725
2777,7RDY-no-extra,Mrv1652310201622502D-1704021546066,-9.727272727272727,-9.7,-9.2,-9.9,0.028541226215644883
2778,7RDY-no-extra,Mrv1909-01142021562D,-9.727272727272727,-9.7,-8.5,-11.0,1.3880761099365762
2779,7RDY-no-extra,RXD,-9.727272727272727,-9.7,-8.6,-10.8,1.1690063424947161
2780,7RDY-no-extra,Mrv0541-05061311092D,-9.727272727272727,-9.75,-9.4,-10.0,0.07737843551797026
2781,7RDY-zinc,Mrv1572004221605102D,-9.725,-9.75,-8.9,-10.6,0.6902906976744181
2782,7RDY-no-extra,RS2,-9.725,-9.8,-8.6,-10.7,0.9754069767441826
2783,7RDY-no-extra,Mrv1718003271815542D-1704021543648,-9.722727272727273,-9.75,-8.6,-10.5,0.5952854122621574
2784,7RDY-zinc,823,-9.722727272727273,-9.75,-9.6,-9.9,0.012029598308668094
2785,7RDY-no-extra,MVB,-9.722727272727273,-9.7,-9.5,-10.0,0.052029598308667734
2786,7RDY-no-extra,Mrv1652306131722042D-1704021545489,-9.72272727272727,-9.8,-9.1,-10.3,0.2520295983086682
2787,7RDY-no-extra,Mrv0541-02231219112D-1704021539149,-9.720454545454546,-9.7,-9.0,-10.6,0.5328276955602528
2788,7RDY-no-extra,Mrv1909-10112217372D,-9.720454545454546,-9.7,-9.6,-9.9,0.016083509513742256
2789,7RDY-zinc,Mrv1909-12201917582D,-9.720454545454546,-9.55,-8.5,-11.0,1.3811997885835101
2790,7RDY-zinc,1466,-9.720454545454546,-9.7,-9.7,-9.8,0.0016649048625793131
2791,7RDY-zinc,1431,-9.718181818181819,-9.7,-9.1,-10.4,0.3922198731501076
2792,7RDY-zinc,Mrv1909-11191915542D,-9.718181818181819,-9.65,-9.0,-10.5,0.5294291754756877
2793,7RDY-no-extra,Mrv1909-11061921512D,-9.715909090909092,-9.75,-8.9,-10.2,0.2492758985200827
2794,7RDY-no-extra,Mrv1909-07252216322D,-9.715909090909092,-9.8,-8.9,-10.2,0.24974101479915334
2795,7RDY-zinc,Mrv1909-12152018172D-1704021550268,-9.715909090909092,-9.7,-8.7,-10.2,0.24229915433403743
2796,7RDY-no-extra,5SC,-9.715909090909092,-9.7,-9.5,-9.9,0.030206131078223963
2797,7RDY-zinc,Mrv0541-05041402002D,-9.713636363636363,-9.7,-8.9,-10.7,0.6788794926004225
2798,7RDY-no-extra,Mrv1718006141818322D,-9.713636363636363,-9.8,-8.8,-10.4,0.2560887949260043
2799,7RDY-no-extra,Mrv0541-02231218092D-1704021541582,-9.713636363636363,-9.7,-9.5,-9.9,0.017019027484143807
2800,7RDY-zinc,Mrv1652310201623572D-1704021546660,-9.711363636363636,-9.7,-9.4,-10.1,0.10010042283298091
2801,7RDY-zinc,Mrv0541-05041408052D,-9.709090909090909,-9.7,-9.2,-10.2,0.18038054968287648
2802,7RDY-no-extra,Mrv1718010211718312D,-9.706818181818182,-9.6,-9.1,-10.3,0.26623150105708465
2803,7RDY-zinc,Mrv1718012151718362D,-9.706818181818182,-9.7,-8.9,-10.7,0.41413847780126767
2804,7RDY-zinc,Mrv1718009151813092D,-9.706818181818182,-9.7,-8.6,-10.4,0.4834408033826647
2805,7RDY-no-extra,Mrv1909-09041920342D,-9.706818181818182,-9.75,-9.4,-10.0,0.08855708245243135
2806,7RDY-zinc,Mrv1909-12241914202D,-9.70681818181818,-9.85,-8.0,-11.1,1.7843710359408065
2807,7RDY-zinc,Mrv1909-10112217232D,-9.70681818181818,-9.7,-9.7,-9.8,0.0006501057082452596
2808,7RDY-zinc,Mrv1652309201717102D,-9.704545454545455,-9.7,-9.0,-10.3,0.34835095137420846
2809,7RDY-zinc,WBT,-9.704545454545455,-9.8,-9.5,-10.1,0.03486257928118408
2810,7RDY-zinc,Mrv1909-05201915332D-1704021549669,-9.702272727272728,-9.7,-9.1,-10.4,0.37139006342494707
2811,7RDY-no-extra,TL3,-9.702272727272728,-9.75,-8.8,-10.6,0.8248784355179709
2812,7RDY-zinc,Mrv0541-02231217532D-1704021541159,-9.702272727272728,-9.75,-9.4,-10.0,0.09092494714587697
2813,7RDY-zinc,Mrv1572004111619582D,-9.702272727272728,-9.55,-9.3,-10.2,0.16906448202959645
2814,7RDY-no-extra,Mrv1909-11071900492D,-9.700000000000001,-9.7,-9.4,-10.0,0.09209302325581334
2815,7RDY-zinc,Mrv1718012121816222D,-9.700000000000001,-9.7,-9.0,-10.4,0.5013953488372095
2816,7RDY-zinc,Mrv1652310201622382D-1704021545890,-9.700000000000001,-9.7,-9.5,-9.9,0.040930232558139726
2817,7RDY-zinc,Mrv0541-02231214372D,-9.700000000000001,-9.7,-9.6,-9.8,0.01023255813953506
2818,7RDY-no-extra,EED,-9.700000000000001,-9.7,-9.3,-10.1,0.16372093023255763
2819,7RDY-zinc,C75,-9.700000000000001,-9.7,-9.0,-10.4,0.5013953488372092
2820,7RDY-zinc,KTP,-9.700000000000001,-9.7,-9.6,-9.8,0.010232558139534864
2821,7RDY-no-extra,Mrv1909-05201914372D-1704021549285,-9.700000000000001,-9.7,-9.4,-10.0,0.08744186046511473
2822,7RDY-zinc,279-1704021542522,-9.700000000000001,-9.7,-9.5,-9.9,0.040930232558139754
2823,7RDY-no-extra,Mrv1652310211603022D,-9.700000000000001,-9.7,-9.4,-10.0,0.09209302325581378
2824,7RDY-zinc,KMP,-9.700000000000001,-9.7,-9.4,-10.0,0.09209302325581334
2825,7RDY-no-extra,Mrv1909-05201915152D-1704021549569,-9.700000000000001,-9.7,-8.8,-10.5,0.6493023255813957
2826,7RDY-zinc,Mrv1909-07282221022D,-9.700000000000001,-9.7,-9.6,-9.8,0.010232558139535207
2827,7RDY-no-extra,ITA,-9.700000000000001,-9.7,-9.6,-9.8,0.010232558139534864
2828,7RDY-no-extra,1058,-9.700000000000001,-9.7,-9.5,-9.9,0.040930232558139726
2829,7RDY-zinc,Mrv0541-05041403142D,-9.700000000000001,-9.7,-9.5,-9.9,0.040930232558139275
2830,7RDY-no-extra,Mrv1909-12152018132D-1704021550152,-9.700000000000001,-9.7,-9.4,-10.0,0.09209302325581378
2831,7RDY-no-extra,Mrv1572004091621172D,-9.700000000000001,-9.95,-8.4,-10.9,1.3534883720930242
2832,7RDY-zinc,Mrv1909-12152018042D-1704021550088,-9.7,-9.7,-9.7,-9.7,0.0
2833,7RDY-zinc,524,-9.7,-9.7,-9.2,-10.2,0.25581395348837166
2834,7RDY-no-extra,Mrv1909-01292018342D,-9.7,-9.7,-9.2,-10.2,0.25581395348837266
2835,7RDY-zinc,WST,-9.7,-9.7,-9.7,-9.7,0.0
2836,7RDY-zinc,Mrv1909-04262117312D,-9.7,-9.7,-9.7,-9.7,0.0
2837,7RDY-no-extra,Mrv1909-12141900442D,-9.697727272727272,-9.7,-8.6,-10.7,1.0281342494714567
2838,7RDY-no-extra,Mrv1572004221605162D,-9.697727272727272,-9.65,-9.4,-10.0,0.09092494714587682
2839,7RDY-zinc,PF3,-9.697727272727272,-9.85,-9.2,-10.1,0.17325052854122558
2840,7RDY-zinc,3FP,-9.697727272727272,-9.75,-8.6,-10.3,0.29418076109936603
2841,7RDY-zinc,421-1704021542706,-9.697727272727272,-9.7,-9.6,-9.8,0.0006923890063424972
2842,7RDY-zinc,SAV,-9.697727272727272,-9.7,-8.8,-10.5,0.6588319238900626
2843,7RDY-zinc,A49,-9.697727272727272,-9.7,-9.3,-10.0,0.09371564482029558
2844,7RDY-no-extra,Mrv0541-05031423392D-1704021540881,-9.695454545454545,-9.7,-8.7,-10.6,0.8376532769556007
2845,7RDY-no-extra,IN7,-9.695454545454545,-9.7,-9.3,-10.1,0.15718816067653216
2846,7RDY-no-extra,Mrv1572011171512242D,-9.695454545454545,-9.7,-9.6,-9.8,0.005095137420718868
2847,7RDY-no-extra,Mrv1909-05072115042D,-9.695454545454545,-9.7,-9.5,-9.7,0.0009090909090909262
2848,7RDY-zinc,82A,-9.695454545454545,-9.7,-9.3,-10.0,0.0953276955602531
2849,7RDY-zinc,Mrv1909-12152020022D-1704021550321,-9.695454545454545,-9.7,-9.5,-9.8,0.011606765327695499
2850,7RDY-no-extra,Mrv1652310211602232D-1704021547237,-9.693181818181818,-9.7,-9.6,-9.8,0.008557082452431216
2851,7RDY-no-extra,Mrv0541-05041405502D-1704021539513,-9.693181818181817,-9.649999999999999,-8.7,-10.7,1.0099524312896406
2852,7RDY-zinc,Mrv1718010251712572D,-9.693181818181817,-9.7,-9.6,-9.7,0.0006501057082452261
2853,7RDY-zinc,Mrv1909-01032022222D,-9.692307692307692,-9.7,-9.6,-9.8,0.002435897435897538
2854,7RDY-no-extra,Mrv1909-01152004502D,-9.690909090909091,-9.7,-9.0,-10.3,0.3803805496828758
2855,7RDY-no-extra,Mrv0541-05041405102D,-9.69090909090909,-9.649999999999999,-9.6,-9.8,0.009217758985200854
2856,7RDY-zinc,Mrv1909-11181917432D,-9.69090909090909,-9.8,-8.6,-10.7,1.047822410147989
2857,7RDY-zinc,XIH,-9.69090909090909,-9.65,-9.2,-10.1,0.1682875264270605
2858,7RDY-zinc,4UN,-9.69090909090909,-9.7,-9.1,-10.2,0.2659619450317116
2859,7RDY-no-extra,Mrv1572004221604042D,-9.688636363636364,-9.7,-9.5,-9.8,0.013588794926004219
2860,7RDY-zinc,Mrv1652310201623222D-1704021546423,-9.688636363636364,-9.75,-8.8,-10.4,0.5196353065539114
2861,7RDY-zinc,H24,-9.686363636363636,-9.7,-9.6,-9.8,0.0016701902748414903
2862,7RDY-no-extra,Mrv1909-07252217032D,-9.686363636363636,-9.65,-9.3,-10.1,0.15376321353065506
2863,7RDY-no-extra,Mrv0541-04191212172D-1704021536831,-9.684090909090909,-9.7,-8.6,-10.7,0.9748572938689192
2864,7RDY-zinc,Mrv1718003221817492D,-9.684090909090909,-9.649999999999999,-8.6,-10.8,1.0678805496828758
2865,7RDY-no-extra,Mrv1652310201622552D-1704021546124,-9.681818181818182,-9.55,-9.3,-10.2,0.1564059196617335
2866,7RDY-zinc,Mrv1652310201622592D-1704021546172,-9.681818181818182,-9.6,-9.1,-10.4,0.25315010570824475
2867,7RDY-zinc,N5T,-9.681818181818182,-9.65,-9.5,-9.9,0.035010570824524474
2868,7RDY-no-extra,Mrv1909-02092020412D,-9.681818181818182,-9.7,-9.3,-10.0,0.10477801268498949
2869,7RDY-no-extra,Mrv1718009051813012D,-9.681818181818182,-9.7,-9.6,-9.8,0.0019873150105707946
2870,7RDY-zinc,Mrv1652310201623132D-1704021546329,-9.681818181818182,-9.65,-9.4,-10.0,0.08245243128964051
2871,7RDY-zinc,Mrv1652310211600542D-1704021546962,-9.681818181818182,-9.649999999999999,-9.2,-10.2,0.2387315010570816
2872,7RDY-no-extra,Mrv1909-01152019102D,-9.679545454545455,-9.8,-8.9,-10.2,0.29701374207188064
2873,7RDY-no-extra,Mrv0541-02231218022D,-9.679545454545455,-9.8,-8.4,-10.3,0.47887420718816015
2874,7RDY-zinc,FDN,-9.679545454545455,-9.649999999999999,-8.5,-10.8,1.2058509513742082
2875,7RDY-zinc,Mrv1909-05201914302D-1704021549207,-9.679545454545455,-9.65,-9.4,-9.9,0.04910676532769538
2876,7RDY-zinc,Mrv1909-01172018542D,-9.679545454545455,-9.7,-8.6,-10.7,1.0584090909090915
2877,7RDY-no-extra,Mrv1909-01092020062D,-9.677272727272728,-9.7,-9.5,-9.8,0.016680761099365754
2878,7RDY-no-extra,Mrv0541-05041409132D,-9.677272727272726,-9.649999999999999,-9.0,-10.2,0.2441226215644804
2879,7RDY-no-extra,C3M,-9.674999999999999,-9.75,-8.3,-10.9,1.5386627906976749
2880,7RDY-zinc,Mrv0541-02231218522D-1704021539777,-9.674999999999999,-9.7,-8.8,-10.7,0.7465697674418571
2881,7RDY-zinc,DD1,-9.674999999999999,-9.6,-9.1,-10.3,0.27494186046511637
2882,7RDY-zinc,Mrv1909-12152018032D-1704021550047,-9.670454545454545,-9.649999999999999,-9.1,-10.5,0.2500369978858358
2883,7RDY-no-extra,N4D,-9.66818181818182,-9.65,-9.5,-9.9,0.030126849894291704
2884,7RDY-no-extra,4841,-9.668181818181818,-9.649999999999999,-9.1,-10.2,0.24408033826638512
2885,7RDY-no-extra,Mrv0541-02231217422D-1704021540773,-9.663636363636364,-9.649999999999999,-9.6,-9.8,0.00515856236786473
2886,7RDY-zinc,Mrv1909-12111918242D,-9.663636363636364,-9.7,-8.8,-9.9,0.08236786469344598
2887,7RDY-zinc,Mrv1909-12072118232D,-9.663636363636364,-9.8,-8.4,-10.3,0.47539112050740157
2888,7RDY-no-extra,55E,-9.663636363636364,-9.5,-9.5,-10.0,0.04422832980972473
2889,7RDY-no-extra,DK2,-9.663636363636364,-9.649999999999999,-9.2,-10.2,0.22097251585623695
2890,7RDY-no-extra,Mrv0541-05041404012D,-9.661363636363637,-9.7,-8.0,-11.3,2.748472515856236
2891,7RDY-no-extra,Mrv1572004031617382D,-9.661363636363637,-9.7,-9.0,-10.3,0.41823995771670197
2892,7RDY-zinc,Mrv1909-11191922272D,-9.659090909090908,-9.600000000000001,-9.2,-10.1,0.17782241014799227
2893,7RDY-zinc,656,-9.659090909090908,-9.75,-8.5,-10.7,0.9508456659619443
2894,7RDY-no-extra,SR2,-9.659090909090908,-9.65,-9.0,-10.4,0.4452642706131055
2895,7RDY-zinc,665,-9.659090909090908,-9.7,-8.1,-10.5,0.7508456659619451
2896,7RDY-no-extra,Mrv1652306231722422D-1704021548057,-9.659090909090908,-9.7,-9.5,-9.8,0.021078224101480067
2897,7RDY-zinc,Mrv0541-02231219072D,-9.656818181818183,-9.7,-8.9,-10.4,0.5657663847780126
2898,7RDY-no-extra,Mrv0541-02231216352D,-9.656818181818183,-9.7,-9.4,-9.9,0.061115221987315456
2899,7RDY-zinc,Mrv1652310211605202D-1704021547606,-9.656818181818181,-9.7,-9.2,-10.1,0.20158033826638572
2900,7RDY-no-extra,Mrv1909-12231902332D,-9.656818181818181,-9.7,-9.6,-9.7,0.0025105708245242464
2901,7RDY-no-extra,IM9,-9.656818181818181,-9.649999999999999,-9.2,-10.2,0.21413847780126868
2902,7RDY-zinc,Mrv1909-07282218492D,-9.654545454545454,-9.7,-9.1,-10.2,0.3048625792811837
2903,7RDY-zinc,IP7,-9.654545454545454,-9.7,-9.1,-10.1,0.204397463002114
2904,7RDY-zinc,Mrv1909-12181922102D,-9.654545454545454,-9.7,-8.4,-10.8,1.3439323467230457
2905,7RDY-zinc,Mrv1652310211603472D-1704021547425,-9.654545454545454,-9.7,-9.5,-9.8,0.022071881606765653
2906,7RDY-zinc,166,-9.654545454545454,-9.65,-9.5,-9.9,0.024862579281184263
2907,7RDY-zinc,Mrv0541-02231217122D-1704021539964,-9.654545454545454,-9.7,-8.8,-10.5,0.7318393234672296
2908,7RDY-no-extra,6C3,-9.652272727272727,-9.7,-9.4,-9.9,0.06301797040169166
2909,7RDY-zinc,AFB,-9.652272727272727,-9.65,-9.5,-9.9,0.02394820295983114
2910,7RDY-zinc,Mrv0541-09131211522D-1704021548444,-9.652272727272727,-9.65,-9.4,-10.0,0.06534355179703973
2911,7RDY-no-extra,Mrv1572004221603152D,-9.65,-9.65,-9.5,-9.8,0.023023255813953942
2912,7RDY-zinc,683,-9.65,-9.65,-9.4,-9.9,0.06395348837209293
2913,7RDY-no-extra,Mrv1909-02092020262D,-9.65,-9.65,-8.8,-10.5,0.7393023255813947
2914,7RDY-no-extra,Mrv1909-03022020112D,-9.65,-9.65,-9.4,-9.9,0.06395348837209298
2915,7RDY-no-extra,Mrv1909-05201915132D-1704021549559,-9.65,-9.75,-8.3,-11.0,1.3086046511627887
2916,7RDY-zinc,Mrv1909-12031917102D,-9.65,-9.65,-8.9,-10.4,0.5755813953488373
2917,7RDY-no-extra,239,-9.65,-9.65,-9.4,-9.9,0.06395348837209298
2918,7RDY-no-extra,Mrv1909-12041922232D,-9.65,-9.65,-8.8,-10.5,0.739302325581394
2919,7RDY-zinc,Mrv0541-04041303042D,-9.65,-9.65,-8.8,-10.5,0.7393023255813947
2920,7RDY-zinc,TQ5,-9.65,-9.65,-9.5,-9.8,0.02302325581395373
2921,7RDY-zinc,Mrv1652306141700212D,-9.65,-9.65,-9.4,-9.9,0.06395348837209293
2922,7RDY-zinc,Mrv1718001141916522D,-9.65,-9.65,-8.0,-11.3,2.785813953488375
2923,7RDY-no-extra,Mrv0541-01101412212D,-9.65,-9.65,-9.4,-9.9,0.06395348837209298
2924,7RDY-zinc,Mrv1909-05201914262D,-9.65,-9.95,-8.5,-10.4,0.6593023255813948
2925,7RDY-no-extra,Mrv1909-12222119142D,-9.65,-9.65,-8.0,-11.3,2.7858139534883724
2926,7RDY-zinc,Mrv1909-07282221392D,-9.65,-9.65,-9.4,-9.9,0.06395348837209293
2927,7RDY-no-extra,Mrv1652310211601352D-1704021547100,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883758
2928,7RDY-no-extra,Mrv1909-03022014532D,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883758
2929,7RDY-zinc,543,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.0025581395348837576
2930,7RDY-zinc,Mrv1909-12232016512D,-9.649999999999999,-9.649999999999999,-9.1,-10.2,0.3095348837209305
2931,7RDY-zinc,1436,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.0025581395348837576
2932,7RDY-no-extra,Mrv1909-02082019432D,-9.649999999999999,-9.649999999999999,-9.1,-10.2,0.3095348837209305
2933,7RDY-zinc,NAR,-9.649999999999999,-9.649999999999999,-9.2,-10.1,0.20720930232558166
2934,7RDY-no-extra,1253,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883722
2935,7RDY-zinc,1165,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883722
2936,7RDY-zinc,Mrv0541-02231217252D,-9.649999999999999,-9.65,-9.2,-10.1,0.20348837209302345
2937,7RDY-no-extra,Mrv1909-09122220582D,-9.649999999999999,-9.8,-9.2,-10.1,0.19139534883720968
2938,7RDY-zinc,B34,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883758
2939,7RDY-no-extra,Mrv0541-02231216382D-1704021538870,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883758
2940,7RDY-no-extra,444704,-9.649999999999999,-9.649999999999999,-9.2,-10.1,0.2072093023255815
2941,7RDY-zinc,Mrv1909-03062000252D,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.002558139534883722
2942,7RDY-zinc,1137,-9.649999999999999,-9.649999999999999,-9.6,-9.7,0.0025581395348837576
2943,7RDY-zinc,P49,-9.647727272727273,-9.65,-9.3,-9.9,0.06534355179704045
2944,7RDY-zinc,FFB,-9.647727272727273,-9.600000000000001,-8.8,-10.5,0.7355761099365746
2945,7RDY-zinc,Mrv1572004121620382D,-9.647727272727273,-9.600000000000001,-9.4,-9.9,0.0630179704016913
2946,7RDY-zinc,Mrv0541-02231218192D,-9.647727272727273,-9.55,-8.2,-11.0,1.7285993657505285
2947,7RDY-zinc,ADB,-9.647727272727273,-9.65,-8.8,-10.4,0.5792970401691333
2948,7RDY-zinc,Mrv1909-10311918042D,-9.647727272727273,-9.7,-8.7,-10.5,0.744878435517968
2949,7RDY-no-extra,Mrv1572004221606542D,-9.647727272727273,-9.600000000000001,-8.9,-10.5,0.5727854122621558
2950,7RDY-no-extra,Mrv1909-12231917472D,-9.647727272727273,-9.65,-9.3,-10.0,0.11557610993657472
2951,7RDY-no-extra,HMDB02124-mol,-9.647727272727273,-9.6,-9.2,-10.1,0.2053435517970403
2952,7RDY-no-extra,1320,-9.645454545454546,-9.55,-8.5,-10.8,1.3434672304439774
2953,7RDY-zinc,Mrv1909-12222218032D,-9.645454545454546,-9.6,-9.5,-9.8,0.022071881606765358
2954,7RDY-no-extra,Mrv1909-01152023352D,-9.645454545454546,-9.600000000000001,-8.9,-10.4,0.5690486257928118
2955,7RDY-no-extra,Mrv1572001261616592D,-9.645454545454546,-9.65,-9.4,-9.8,0.024862579281184308
2956,7RDY-no-extra,DT2,-9.645454545454545,-9.6,-9.1,-10.2,0.30486257928118377
2957,7RDY-zinc,Mrv0541-05041411192D-1704021538301,-9.645454545454545,-9.55,-8.7,-10.6,0.9155602536997889
2958,7RDY-no-extra,ADL,-9.645454545454545,-9.3,-9.1,-10.4,0.35974630021141674
2959,7RDY-zinc,2T1,-9.645454545454545,-9.7,-9.5,-9.7,0.005327695560253728
2960,7RDY-zinc,Mrv1533004241520032D,-9.645454545454545,-9.6,-9.2,-10.1,0.20346723044397474
2961,7RDY-no-extra,161,-9.645454545454545,-9.7,-8.2,-10.8,1.2532346723044376
2962,7RDY-zinc,Mrv1718010311711512D,-9.645454545454545,-9.649999999999999,-9.1,-10.1,0.21183932346723033
2963,7RDY-zinc,Mrv1909-03042004402D,-9.643181818181818,-9.6,-9.5,-9.8,0.0215803382663847
2964,7RDY-zinc,Mrv1718010311711502D,-9.643181818181818,-9.649999999999999,-9.1,-10.1,0.21413847780126877
2965,7RDY-zinc,Mrv0541-04191212182D-1704021544643,-9.643181818181818,-9.6,-8.9,-10.4,0.4555338266384786
2966,7RDY-no-extra,234,-9.643181818181818,-9.600000000000001,-8.7,-10.5,0.5820454545454536
2967,7RDY-zinc,Mrv0541-02231217062D-1704021539732,-9.643181818181818,-9.75,-9.4,-9.8,0.029952431289640806
2968,7RDY-no-extra,Mrv1909-05201914372D-1704021549284,-9.643181818181818,-9.7,-9.5,-9.8,0.01599894291754748
2969,7RDY-no-extra,Mrv1909-11191923092D,-9.64090909090909,-9.649999999999999,-9.0,-10.2,0.32061310782240976
2970,7RDY-no-extra,Mrv0541-02241201492D,-9.64090909090909,-9.5,-8.3,-11.0,1.8420084566596184
2971,7RDY-no-extra,M05,-9.64090909090909,-9.6,-9.2,-10.1,0.19968287526427003
2972,7RDY-zinc,7IG,-9.64090909090909,-9.5,-8.8,-9.9,0.06200845665961962
2973,7RDY-zinc,Mrv1909-05201915062D-1704021549523,-9.64090909090909,-9.6,-9.6,-9.8,0.0038689217758985967
2974,7RDY-zinc,Mrv0541-05041409192D-1704021538417,-9.638636363636364,-9.600000000000001,-8.3,-11.1,1.8242864693446108
2975,7RDY-zinc,Mrv1909-05082118492D,-9.638636363636364,-9.65,-9.4,-9.8,0.027542283298097655
2976,7RDY-no-extra,Mrv1909-12171921472D,-9.638636363636364,-9.7,-8.6,-10.7,1.049402748414376
2977,7RDY-no-extra,450,-9.636363636363637,-9.65,-8.9,-10.3,0.451670190274843
2978,7RDY-zinc,Mrv1909-12181922012D,-9.636363636363637,-9.55,-8.7,-10.7,0.9070190274841425
2979,7RDY-zinc,490,-9.636363636363637,-9.75,-8.8,-10.4,0.5930655391120488
2980,7RDY-zinc,Mrv1909-08262122052D,-9.636363636363637,-9.600000000000001,-9.3,-10.1,0.11725158562367857
2981,7RDY-no-extra,1138,-9.63409090909091,-9.65,-8.9,-10.4,0.5460200845665969
2982,7RDY-no-extra,Mrv0541-05031421372D-1704021540655,-9.63409090909091,-9.600000000000001,-8.7,-10.5,0.7604386892177586
2983,7RDY-no-extra,Mrv1902-03141920412D,-9.634090909090908,-9.649999999999999,-9.5,-9.7,0.005554968287526299
2984,7RDY-zinc,Mrv1652310201623062D-1704021546255,-9.631818181818183,-9.7,-8.2,-10.9,1.4226849894291766
2985,7RDY-zinc,PB5,-9.631818181818183,-9.649999999999999,-8.2,-10.8,1.238498942917547
2986,7RDY-no-extra,Mrv1652306231722442D-1704021548143,-9.631818181818183,-9.65,-9.2,-10.1,0.16594080338266443
2987,7RDY-zinc,Mrv1652310201623232D-1704021546439,-9.631818181818183,-9.65,-9.1,-9.8,0.03291754756871118
2988,7RDY-zinc,Mrv1572004221604432D,-9.629545454545456,-9.65,-8.9,-10.3,0.4611997885835082
2989,7RDY-zinc,INL,-9.627272727272727,-9.600000000000001,-9.3,-10.0,0.11086680761099237
2990,7RDY-no-extra,Mrv0541-02231217502D-1704021541067,-9.627272727272727,-9.6,-8.9,-10.2,0.31691331923889987
2991,7RDY-zinc,Mrv1718006161819222D,-9.627272727272727,-9.7,-8.1,-11.0,1.7522621564482053
2992,7RDY-zinc,PIX,-9.625,-9.6,-9.6,-9.8,0.003313953488372105
2993,7RDY-no-extra,Mrv1718003251823132D,-9.625,-9.600000000000001,-9.3,-10.0,0.10936046511627849
2994,7RDY-zinc,1025,-9.622727272727273,-9.649999999999999,-8.5,-10.7,1.1887737843551776
2995,7RDY-zinc,Mrv1652310211600512D,-9.622727272727273,-9.649999999999999,-8.9,-10.3,0.3548202959830871
2996,7RDY-zinc,Mrv1909-05201915242D-1704021549617,-9.622727272727273,-9.65,-9.2,-10.0,0.14691331923890036
2997,7RDY-zinc,Mrv1572004091621442D,-9.622727272727273,-9.6,-9.4,-9.9,0.05156448202959878
2998,7RDY-no-extra,Mrv1909-05022221012D,-9.620454545454546,-9.75,-8.3,-10.5,0.8174788583509515
2999,7RDY-zinc,482,-9.620454545454546,-9.65,-9.2,-10.0,0.14864164904862576
3000,7RDY-zinc,Mrv1909-05201915182D,-9.620454545454544,-9.6,-9.6,-9.7,0.0016649048625792648
3001,7RDY-zinc,GP8,-9.618181818181819,-9.600000000000001,-8.8,-10.4,0.5708245243128981
3002,7RDY-zinc,Mrv1652306031608562D,-9.618181818181819,-9.600000000000001,-9.3,-10.3,0.11640591966173353
3003,7RDY-zinc,1166,-9.618181818181819,-9.600000000000001,-8.8,-10.4,0.5359408033826634
3004,7RDY-no-extra,Mrv1718012151823252D,-9.618181818181817,-9.399999999999999,-9.1,-10.2,0.28524312896405873
3005,7RDY-no-extra,GN8,-9.618181818181817,-9.6,-9.1,-10.1,0.1843128964059198
3006,7RDY-no-extra,FRV,-9.618181818181817,-9.65,-8.6,-10.5,0.7973361522198729
3007,7RDY-no-extra,Mrv1909-07262218282D,-9.618181818181817,-9.649999999999999,-9.5,-9.7,0.008033826638477766
3008,7RDY-zinc,Mrv1909-12091921082D,-9.615909090909092,-10.0,-8.2,-10.6,1.047415433403804
3009,7RDY-no-extra,Mrv1652310211600062D,-9.615909090909092,-9.600000000000001,-8.8,-10.5,0.6822991543340393
3010,7RDY-no-extra,Mrv1718001121817372D,-9.61590909090909,-9.6,-9.6,-9.7,0.001368921775898482
3011,7RDY-zinc,Mrv0541-02231217402D-1704021540713,-9.61590909090909,-9.649999999999999,-8.5,-10.9,1.2246247357293862
3012,7RDY-no-extra,Mrv1909-12031923092D,-9.613636363636363,-9.5,-9.4,-9.8,0.025391120507399546
3013,7RDY-zinc,Mrv1652310211601172D,-9.613636363636363,-9.600000000000001,-8.8,-10.5,0.6784143763213554
3014,7RDY-zinc,S91,-9.611363636363636,-9.600000000000001,-9.3,-10.0,0.10010042283298035
