proteinID,ligandID,mean,median,max,min,var
7RDY-zinc,927,-8.465909090909092,-8.55,-6.8,-8.7,0.15671775898520082
7RDY-no-extra,903,-8.472727272727273,-8.5,-7.7,-9.3,0.591331923890063
7RDY-no-extra,244,-8.475,-8.5,-7.5,-8.9,0.12238372093023289
7RDY-no-extra,636,-8.481818181818182,-8.5,-8.4,-8.7,0.004778012684989398
7RDY-zinc,552,-8.486363636363636,-8.649999999999999,-7.4,-9.3,0.6895771670190266
7RDY-no-extra,147,-8.490909090909092,-8.45,-8.2,-8.8,0.04363636363636372
7RDY-zinc,49,-8.495454545454546,-8.6,-7.9,-8.8,0.06323467230443926
7RDY-no-extra,118,-8.5,-8.35,-8.0,-9.2,0.23255813953488352
7RDY-no-extra,351,-8.506818181818183,-8.5,-8.4,-8.6,0.0025105708245242906
7RDY-no-extra,624,-8.509090909090908,-8.75,-7.6,-9.3,0.5464270613107811
7RDY-zinc,94,-8.51590909090909,-8.55,-8.2,-8.9,0.09206659619450391
7RDY-no-extra,650,-8.518181818181818,-8.600000000000001,-7.4,-9.4,0.6973361522198733
7RDY-no-extra,338,-8.520454545454546,-8.5,-8.3,-8.8,0.0509672304439744
7RDY-no-extra,525,-8.522727272727273,-8.5,-7.7,-8.8,0.08923890063424939
7RDY-zinc,682,-8.529545454545454,-8.75,-7.6,-9.2,0.4918974630021154
7RDY-zinc,196,-8.529545454545454,-8.4,-8.0,-8.9,0.12259513742071876
7RDY-no-extra,740,-8.543181818181818,-8.55,-8.3,-8.8,0.03506871035940778
7RDY-no-extra,426,-8.547727272727272,-8.55,-8.4,-8.6,0.0030179704016913174
7RDY-zinc,91,-8.556818181818182,-8.5,-8.0,-9.0,0.1346035940803386
7RDY-zinc,132,-8.55909090909091,-8.4,-7.4,-8.8,0.07177589852008502
7RDY-zinc,39,-8.561363636363636,-8.5,-8.3,-8.9,0.022891120507399384
7RDY-zinc,730,-8.563636363636364,-8.5,-7.9,-9.1,0.1526004228329813
7RDY-zinc,101,-8.575000000000001,-8.4,-7.7,-9.3,0.2205232558139535
7RDY-zinc,303,-8.575000000000001,-8.649999999999999,-8.1,-8.7,0.030290697674418516
7RDY-no-extra,984,-8.577272727272726,-8.55,-7.8,-8.8,0.0264482029598307
7RDY-no-extra,604,-8.579545454545455,-8.3,-7.7,-9.0,0.11329281183932272
7RDY-zinc,290,-8.593181818181817,-8.6,-8.2,-8.7,0.013673361522198826
7RDY-zinc,849,-8.597727272727273,-8.600000000000001,-8.3,-8.9,0.07929704016913333
7RDY-zinc,779,-8.602272727272727,-8.45,-8.3,-9.0,0.09697145877378435
7RDY-no-extra,744,-8.611363636363636,-8.6,-7.7,-8.9,0.06707716701902763
7RDY-no-extra,206,-8.615909090909092,-8.5,-7.9,-9.3,0.3827642706131057
7RDY-no-extra,71,-8.618181818181819,-8.600000000000001,-8.3,-8.9,0.06849894291754711
7RDY-no-extra,336,-8.629545454545456,-8.65,-8.4,-8.9,0.043990486257927786
7RDY-zinc,157,-8.643181818181818,-8.649999999999999,-8.5,-8.7,0.0039059196617336265
7RDY-no-extra,971,-8.649999999999999,-8.649999999999999,-8.6,-8.7,0.0025581395348836986
7RDY-no-extra,847,-8.677272727272728,-8.7,-8.5,-8.9,0.01854122621564486
7RDY-no-extra,890,-8.68409090909091,-8.65,-8.2,-9.2,0.167415433403805
7RDY-zinc,435,-8.69090909090909,-8.7,-7.9,-9.3,0.3361945031712468
7RDY-no-extra,926,-8.722727272727273,-8.75,-7.8,-9.6,0.622727272727274
7RDY-no-extra,227,-8.725,-8.75,-8.1,-9.3,0.26517441860465146
7RDY-zinc,418,-8.731818181818182,-8.5,-7.7,-9.4,0.11105708245243133
7RDY-no-extra,558,-8.731818181818182,-8.75,-8.2,-9.0,0.06873150105708226
7RDY-no-extra,298,-8.731818181818182,-8.5,-8.5,-9.1,0.0873361522198726
7RDY-zinc,648,-8.754545454545454,-8.8,-8.5,-8.9,0.0243974630021143
7RDY-zinc,456,-8.75909090909091,-8.850000000000001,-7.9,-9.4,0.4406131078224093
7RDY-zinc,4,-8.777272727272727,-9.149999999999999,-7.5,-9.3,0.376215644820296
7RDY-no-extra,531,-8.781818181818183,-8.8,-8.4,-8.8,0.007103594080338236
7RDY-no-extra,379,-8.793181818181818,-8.850000000000001,-8.4,-9.1,0.07553382663847766
7RDY-zinc,900,-8.795454545454545,-8.7,-8.6,-9.2,0.046955602536997855
7RDY-no-extra,547,-8.795454545454545,-8.8,-8.4,-9.1,0.07207188160676553
7RDY-no-extra,577,-8.797727272727274,-8.4,-7.8,-9.6,0.4276691331923896
7RDY-no-extra,359,-8.83181818181818,-8.85,-8.6,-9.0,0.030126849894291985
7RDY-no-extra,8,-8.85,-8.85,-8.5,-9.2,0.12534883720930165
7RDY-no-extra,144,-8.863636363636363,-8.85,-8.3,-9.4,0.18748414376321326
7RDY-no-extra,280,-8.870454545454546,-8.9,-7.6,-8.9,0.03840909090909091
7RDY-zinc,337,-8.888636363636364,-8.899999999999999,-8.5,-9.2,0.10010042283298094
7RDY-no-extra,192,-8.895454545454545,-9.0,-7.8,-9.0,0.043234672304439586
7RDY-zinc,370,-8.906818181818183,-8.95,-8.4,-9.3,0.15646405919661746
7RDY-zinc,974,-8.909090909090908,-8.899999999999999,-8.2,-9.7,0.5152642706131075
7RDY-zinc,356,-8.922727272727272,-8.899999999999999,-7.8,-9.7,0.5510993657505279
7RDY-no-extra,46,-8.950000000000001,-9.2,-7.9,-9.8,0.6034883720930224
7RDY-zinc,858,-9.138636363636364,-9.2,-8.4,-9.7,0.283356236786468
