ZINC,ECBD,mode,affinity,rmsd l.b.,rmsd u.b.
ZINC000009419372,EOS2442,1.0,-6.6,0.0,0.0
ZINC000002036848,,1.0,-6.6,0.0,0.0
ZINC000000116937,EOS101115,1.0,-6.6,0.0,0.0
ZINC000000006157,,1.0,-6.6,0.0,0.0
ZINC000011914587,EOS624,1.0,-6.6,0.0,0.0
,EOS1818,1.0,-6.6,0.0,0.0
,EOS2133,1.0,-6.6,0.0,0.0
ZINC000003914809,,1.0,-6.6,0.0,0.0
,EOS910,1.0,-6.6,0.0,0.0
,EOS399,1.0,-6.6,0.0,0.0
ZINC000000004166,,1.0,-6.6,0.0,0.0
ZINC000616570725,EOS100110,1.0,-6.6,0.0,0.0
ZINC000003938652,,1.0,-6.6,0.0,0.0
,EOS1857,1.0,-6.6,0.0,0.0
ZINC000033069288,EOS900,1.0,-6.6,0.0,0.0
,EOS1519,1.0,-6.6,0.0,0.0
ZINC000004252847,EOS98573,1.0,-6.6,0.0,0.0
,EOS2101,1.0,-6.6,0.0,0.0
ZINC000000057522,,1.0,-6.6,0.0,0.0
ZINC000065183883,EOS1243,1.0,-6.6,0.0,0.0
ZINC000003921872,,1.0,-6.6,0.0,0.0
ZINC000000006251,,1.0,-6.6,0.0,0.0
ZINC000003786192,,1.0,-6.6,0.0,0.0
ZINC000046020282,EOS675,1.0,-6.6,0.0,0.0
ZINC000097938314,EOS1278,1.0,-6.6,0.0,0.0
ZINC000000601317,,1.0,-6.6,0.0,0.0
ZINC000003927198,,1.0,-6.6,0.0,0.0
ZINC000001071918,EOS1864,1.0,-6.6,0.0,0.0
ZINC000064565435,EOS1119,1.0,-6.6,0.0,0.0
ZINC000030690433,,1.0,-6.6,0.0,0.0
ZINC000043206499,EOS100967,1.0,-6.6,0.0,0.0
ZINC000031806880,EOS218,1.0,-6.6,0.0,0.0
ZINC000064950320,EOS718,1.0,-6.6,0.0,0.0
ZINC000001530639,,1.0,-6.6,0.0,0.0
ZINC000009421827,EOS2328,1.0,-6.6,0.0,0.0
ZINC000004215736,,1.0,-6.6,0.0,0.0
,EOS2296,1.0,-6.6,0.0,0.0
,EOS98643,1.0,-6.6,0.0,0.0
ZINC000032987021,EOS1698,1.0,-6.6,0.0,0.0
ZINC000004749961,EOS1964,1.0,-6.6,0.0,0.0
,EOS2015,1.0,-6.6,0.0,0.0
ZINC000019606670,EOS100784,1.0,-6.6,0.0,0.0
ZINC000575448880,EOS100740,1.0,-6.6,0.0,0.0
ZINC000004853386,EOS2112,1.0,-6.6,0.0,0.0
ZINC000002548959,EOS100394,1.0,-6.6,0.0,0.0
,EOS1439,1.0,-6.6,0.0,0.0
ZINC000004212945,EOS101744,1.0,-6.6,0.0,0.0
,EOS2420,1.0,-6.6,0.0,0.0
ZINC000003807917,,1.0,-6.6,0.0,0.0
,EOS1425,1.0,-6.6,0.0,0.0
,EOS2352,1.0,-6.6,0.0,0.0
,EOS417,1.0,-6.6,0.0,0.0
ZINC000002628624,EOS2083,1.0,-6.6,0.0,0.0
ZINC000023126245,EOS1685,1.0,-6.6,0.0,0.0
ZINC000012195632,EOS305,1.0,-6.6,0.0,0.0
ZINC000022448097,,1.0,-6.6,0.0,0.0
ZINC000021289032,EOS100665,1.0,-6.6,0.0,0.0
ZINC000003806721,,1.0,-6.6,0.0,0.0
ZINC000009831297,EOS523,1.0,-6.6,0.0,0.0
ZINC000001073000,EOS1872,1.0,-6.6,0.0,0.0
ZINC000000465275,EOS2239,1.0,-6.6,0.0,0.0
ZINC000096309558,,1.0,-6.6,0.0,0.0
ZINC000000113415,,1.0,-6.6,0.0,0.0
ZINC000004169980,EOS496,1.0,-6.6,0.0,0.0
ZINC000000614881,EOS1852,1.0,-6.6,0.0,0.0
ZINC000004258316,,1.0,-6.6,0.0,0.0
ZINC000253399941,EOS152,1.0,-6.6,0.0,0.0
ZINC000035506123,EOS810,1.0,-6.6,0.0,0.0
,EOS101095,1.0,-6.6,0.0,0.0
ZINC000006273931,EOS2222,1.0,-6.6,0.0,0.0
ZINC000000056645,,1.0,-6.6,0.0,0.0
ZINC000003871541,,1.0,-6.6,0.0,0.0
,EOS686,1.0,-6.6,0.0,0.0
,EOS1823,1.0,-6.6,0.0,0.0
ZINC000064968429,EOS878,1.0,-6.6,0.0,0.0
ZINC000003831531,,1.0,-6.6,0.0,0.0
,EOS1466,1.0,-6.6,0.0,0.0
,EOS100377,1.0,-6.6,0.0,0.0
,EOS1635,1.0,-6.6,0.0,0.0
,EOS1811,1.0,-6.6,0.0,0.0
ZINC000008591367,EOS402,1.0,-6.6,0.0,0.0
,EOS625,1.0,-6.6,0.0,0.0
ZINC000003944976,EOS2263,1.0,-6.6,0.0,0.0
,EOS1987,1.0,-6.6,0.0,0.0
ZINC000096396829,EOS1322,1.0,-6.5,0.0,0.0
ZINC000004217732,,1.0,-6.5,0.0,0.0
ZINC000000112125,EOS1925,1.0,-6.5,0.0,0.0
ZINC000000083315,,1.0,-6.5,0.0,0.0
,EOS660,1.0,-6.5,0.0,0.0
ZINC000000000494,,1.0,-6.5,0.0,0.0
ZINC000003775644,,1.0,-6.5,0.0,0.0
,EOS100773,1.0,-6.5,0.0,0.0
ZINC000012195326,EOS302,1.0,-6.5,0.0,0.0
ZINC000001530688,,1.0,-6.5,0.0,0.0
,EOS1522,1.0,-6.5,0.0,0.0
ZINC000003918138,EOS100158,1.0,-6.5,0.0,0.0
ZINC000001546066,,1.0,-6.5,0.0,0.0
ZINC000000001382,EOS98596,1.0,-6.5,0.0,0.0
ZINC000000606383,,1.0,-6.5,0.0,0.0
ZINC000003812863,,1.0,-6.5,0.0,0.0
,EOS2232,1.0,-6.5,0.0,0.0
,EOS101003,1.0,-6.5,0.0,0.0
ZINC000001550221,EOS101192,1.0,-6.5,0.0,0.0
ZINC000012648082,EOS2110,1.0,-6.5,0.0,0.0
ZINC000017285872,,1.0,-6.5,0.0,0.0
ZINC000001487345,EOS100682,1.0,-6.5,0.0,0.0
ZINC000004935905,EOS487,1.0,-6.5,0.0,0.0
ZINC000002984395,EOS2214,1.0,-6.5,0.0,0.0
ZINC000008580408,EOS101187,1.0,-6.5,0.0,0.0
ZINC000020860146,EOS512,1.0,-6.5,0.0,0.0
ZINC000064888913,EOS1718,1.0,-6.5,0.0,0.0
ZINC000015628522,EOS954,1.0,-6.5,0.0,0.0
ZINC000096232398,EOS100,1.0,-6.5,0.0,0.0
ZINC000013537284,,1.0,-6.5,0.0,0.0
,EOS1485,1.0,-6.5,0.0,0.0
ZINC000032987396,EOS1702,1.0,-6.5,0.0,0.0
ZINC000006807985,EOS542,1.0,-6.5,0.0,0.0
ZINC000004757375,EOS408,1.0,-6.5,0.0,0.0
,EOS1632,1.0,-6.5,0.0,0.0
,EOS1596,1.0,-6.5,0.0,0.0
,EOS2049,1.0,-6.5,0.0,0.0
,EOS804,1.0,-6.5,0.0,0.0
ZINC000035510925,EOS953,1.0,-6.5,0.0,0.0
,EOS2167,1.0,-6.5,0.0,0.0
ZINC000000582832,EOS1932,1.0,-6.5,0.0,0.0
,EOS1870,1.0,-6.5,0.0,0.0
ZINC000003956788,,1.0,-6.5,0.0,0.0
ZINC000003812306,,1.0,-6.5,0.0,0.0
ZINC000003875332,,1.0,-6.5,0.0,0.0
,EOS101223,1.0,-6.5,0.0,0.0
ZINC000003920027,EOS101465,1.0,-6.5,0.0,0.0
ZINC000003812897,EOS101551,1.0,-6.5,0.0,0.0
ZINC000000403010,,1.0,-6.5,0.0,0.0
ZINC000032995191,EOS1711,1.0,-6.5,0.0,0.0
ZINC000019156872,,1.0,-6.5,0.0,0.0
ZINC000000968255,,1.0,-6.5,0.0,0.0
,EOS1410,1.0,-6.5,0.0,0.0
ZINC000000002094,EOS100863,1.0,-6.5,0.0,0.0
ZINC000001995484,,1.0,-6.5,0.0,0.0
ZINC000012502280,EOS100504,1.0,-6.5,0.0,0.0
ZINC000000968233,,1.0,-6.5,0.0,0.0
ZINC000001530939,,1.0,-6.5,0.0,0.0
ZINC000065022669,EOS1087,1.0,-6.5,0.0,0.0
,EOS100565,1.0,-6.5,0.0,0.0
,EOS1793,1.0,-6.5,0.0,0.0
ZINC000045319649,EOS100242,1.0,-6.5,0.0,0.0
ZINC000021165540,EOS538,1.0,-6.5,0.0,0.0
,EOS1651,1.0,-6.5,0.0,0.0
,EOS1455,1.0,-6.5,0.0,0.0
ZINC000081213892,EOS100004,1.0,-6.5,0.0,0.0
ZINC000021981454,,1.0,-6.5,0.0,0.0
ZINC000000001979,EOS101040,1.0,-6.5,0.0,0.0
ZINC000001552001,EOS101008,1.0,-6.5,0.0,0.0
ZINC000004098334,EOS100283,1.0,-6.5,0.0,0.0
ZINC000004097440,,1.0,-6.5,0.0,0.0
ZINC000003812984,,1.0,-6.5,0.0,0.0
,EOS100561,1.0,-6.5,0.0,0.0
,EOS1027,1.0,-6.5,0.0,0.0
ZINC000038144632,EOS1937,1.0,-6.5,0.0,0.0
,EOS100915,1.0,-6.5,0.0,0.0
,EOS101181,1.0,-6.5,0.0,0.0
ZINC000001074710,EOS1889,1.0,-6.5,0.0,0.0
ZINC000019364230,,1.0,-6.5,0.0,0.0
ZINC000100004345,,1.0,-6.5,0.0,0.0
,EOS1662,1.0,-6.5,0.0,0.0
,EOS1501,1.0,-6.5,0.0,0.0
,EOS1871,1.0,-6.5,0.0,0.0
ZINC000072318106,EOS100755,1.0,-6.5,0.0,0.0
ZINC000035562485,EOS881,1.0,-6.5,0.0,0.0
,EOS2097,1.0,-6.5,0.0,0.0
ZINC000100032379,,1.0,-6.5,0.0,0.0
,EOS101274,1.0,-6.5,0.0,0.0
,EOS856,1.0,-6.5,0.0,0.0
ZINC000000643521,EOS1994,1.0,-6.5,0.0,0.0
ZINC000000538509,,1.0,-6.5,0.0,0.0
ZINC000000602128,,1.0,-6.5,0.0,0.0
ZINC000003842753,,1.0,-6.5,0.0,0.0
ZINC000001530776,,1.0,-6.5,0.0,0.0
ZINC000000155269,,1.0,-6.5,0.0,0.0
,EOS1517,1.0,-6.5,0.0,0.0
ZINC000009205465,EOS595,1.0,-6.5,0.0,0.0
,EOS1789,1.0,-6.5,0.0,0.0
ZINC000000001655,,1.0,-6.5,0.0,0.0
ZINC000023119793,EOS1821,1.0,-6.5,0.0,0.0
ZINC000001280665,,1.0,-6.5,0.0,0.0
ZINC000003861806,EOS101612,1.0,-6.5,0.0,0.0
,EOS877,1.0,-6.5,0.0,0.0
,EOS100372,1.0,-6.5,0.0,0.0
ZINC000047145815,EOS914,1.0,-6.5,0.0,0.0
,EOS2349,1.0,-6.5,0.0,0.0
ZINC000003824868,EOS100811,1.0,-6.5,0.0,0.0
ZINC000012515952,EOS2293,1.0,-6.5,0.0,0.0
ZINC000014210457,,1.0,-6.5,0.0,0.0
,EOS2191,1.0,-6.5,0.0,0.0
ZINC000003818808,EOS101004,1.0,-6.5,0.0,0.0
ZINC000019632670,,1.0,-6.5,0.0,0.0
ZINC000013585233,,1.0,-6.5,0.0,0.0
ZINC000003873832,,1.0,-6.5,0.0,0.0
,EOS1431,1.0,-6.5,0.0,0.0
ZINC000100907004,,1.0,-6.5,0.0,0.0
ZINC000205623965,EOS100273,1.0,-6.5,0.0,0.0
ZINC000004487482,EOS2109,1.0,-6.5,0.0,0.0
ZINC000004095696,EOS101789,1.0,-6.5,0.0,0.0
ZINC000008855117,,1.0,-6.5,0.0,0.0
ZINC000000001958,,1.0,-6.5,0.0,0.0
,EOS100535,1.0,-6.5,0.0,0.0
ZINC000017070396,EOS1820,1.0,-6.5,0.0,0.0
ZINC000001542916,EOS100344,1.0,-6.5,0.0,0.0
,EOS1470,1.0,-6.5,0.0,0.0
,EOS100221,1.0,-6.5,0.0,0.0
ZINC000001108656,EOS2273,1.0,-6.5,0.0,0.0
ZINC000000600292,EOS100837,1.0,-6.5,0.0,0.0
,EOS668,1.0,-6.5,0.0,0.0
,EOS1642,1.0,-6.5,0.0,0.0
,EOS626,1.0,-6.5,0.0,0.0
ZINC000003831417,,1.0,-6.5,0.0,0.0
ZINC000019632713,,1.0,-6.5,0.0,0.0
ZINC000003813061,,1.0,-6.5,0.0,0.0
ZINC000029225159,EOS100511,1.0,-6.5,0.0,0.0
,EOS1812,1.0,-6.5,0.0,0.0
ZINC000004853470,EOS943,1.0,-6.5,0.0,0.0
,EOS1449,1.0,-6.5,0.0,0.0
ZINC000006661572,EOS1782,1.0,-6.5,0.0,0.0
ZINC000033965961,,1.0,-6.5,0.0,0.0
,EOS1504,1.0,-6.5,0.0,0.0
,EOS1434,1.0,-6.5,0.0,0.0
ZINC000012296748,EOS1827,1.0,-6.5,0.0,0.0
,EOS101014,1.0,-6.5,0.0,0.0
ZINC000000569520,EOS2248,1.0,-6.5,0.0,0.0
,EOS388,1.0,-6.5,0.0,0.0
,EOS1502,1.0,-6.5,0.0,0.0
ZINC000000896711,,1.0,-6.5,0.0,0.0
,EOS101067,1.0,-6.5,0.0,0.0
ZINC000001530697,,1.0,-6.5,0.0,0.0
ZINC000001542895,EOS101087,1.0,-6.5,0.0,0.0
ZINC000004654889,,1.0,-6.5,0.0,0.0
,EOS1383,1.0,-6.5,0.0,0.0
ZINC000011698033,EOS2458,1.0,-6.5,0.0,0.0
,EOS1970,1.0,-6.4,0.0,0.0
ZINC000000607939,,1.0,-6.4,0.0,0.0
ZINC000003812974,,1.0,-6.4,0.0,0.0
,EOS101139,1.0,-6.4,0.0,0.0
ZINC000021095555,EOS864,1.0,-6.4,0.0,0.0
,EOS796,1.0,-6.4,0.0,0.0
ZINC000038336973,EOS101252,1.0,-6.4,0.0,0.0
ZINC000001805437,EOS2203,1.0,-6.4,0.0,0.0
ZINC000015867601,EOS994,1.0,-6.4,0.0,0.0
,EOS1475,1.0,-6.4,0.0,0.0
,EOS782,1.0,-6.4,0.0,0.0
ZINC000000895199,,1.0,-6.4,0.0,0.0
,EOS1584,1.0,-6.4,0.0,0.0
ZINC000000000746,,1.0,-6.4,0.0,0.0
,EOS2347,1.0,-6.4,0.0,0.0
ZINC000000155531,,1.0,-6.4,0.0,0.0
ZINC000001612328,EOS100234,1.0,-6.4,0.0,0.0
ZINC000000000850,,1.0,-6.4,0.0,0.0
ZINC000000020228,,1.0,-6.4,0.0,0.0
,EOS1515,1.0,-6.4,0.0,0.0
ZINC000001488513,EOS100726,1.0,-6.4,0.0,0.0
ZINC000000607971,,1.0,-6.4,0.0,0.0
,EOS363,1.0,-6.4,0.0,0.0
ZINC000002020233,EOS100886,1.0,-6.4,0.0,0.0
ZINC000001820665,EOS2084,1.0,-6.4,0.0,0.0
ZINC000013649060,EOS2146,1.0,-6.4,0.0,0.0
ZINC000000007601,,1.0,-6.4,0.0,0.0
ZINC000013912394,,1.0,-6.4,0.0,0.0
ZINC000065229694,EOS1311,1.0,-6.4,0.0,0.0
,EOS98576,1.0,-6.4,0.0,0.0
ZINC000000813131,EOS428,1.0,-6.4,0.0,0.0
ZINC000000020244,,1.0,-6.4,0.0,0.0
,EOS98562,1.0,-6.4,0.0,0.0
ZINC000000002159,,1.0,-6.4,0.0,0.0
ZINC000000006310,,1.0,-6.4,0.0,0.0
,EOS100178,1.0,-6.4,0.0,0.0
ZINC000020573171,EOS2144,1.0,-6.4,0.0,0.0
ZINC000000854238,EOS2207,1.0,-6.4,0.0,0.0
ZINC000000113426,,1.0,-6.4,0.0,0.0
ZINC000001850374,,1.0,-6.4,0.0,0.0
ZINC000000528309,EOS1919,1.0,-6.4,0.0,0.0
,EOS446,1.0,-6.4,0.0,0.0
ZINC000065362385,EOS2421,1.0,-6.4,0.0,0.0
ZINC000217689925,EOS5,1.0,-6.4,0.0,0.0
ZINC000063539695,EOS100145,1.0,-6.4,0.0,0.0
ZINC000015831592,EOS100872,1.0,-6.4,0.0,0.0
ZINC000065153124,EOS1222,1.0,-6.4,0.0,0.0
ZINC000000024946,EOS100884,1.0,-6.4,0.0,0.0
ZINC000000466179,EOS2241,1.0,-6.4,0.0,0.0
,EOS100516,1.0,-6.4,0.0,0.0
,EOS604,1.0,-6.4,0.0,0.0
ZINC000009445858,EOS2131,1.0,-6.4,0.0,0.0
,EOS101038,1.0,-6.4,0.0,0.0
ZINC000022010382,,1.0,-6.4,0.0,0.0
ZINC000000601281,,1.0,-6.4,0.0,0.0
ZINC000003871967,,1.0,-6.4,0.0,0.0
ZINC000035561290,EOS884,1.0,-6.4,0.0,0.0
ZINC000013536148,EOS340,1.0,-6.4,0.0,0.0
,EOS610,1.0,-6.4,0.0,0.0
ZINC000027647201,EOS101085,1.0,-6.4,0.0,0.0
ZINC000000895154,,1.0,-6.4,0.0,0.0
,EOS2345,1.0,-6.4,0.0,0.0
ZINC000000020251,,1.0,-6.4,0.0,0.0
ZINC000003816408,EOS101164,1.0,-6.4,0.0,0.0
ZINC000004304086,EOS938,1.0,-6.4,0.0,0.0
ZINC000021636919,EOS787,1.0,-6.4,0.0,0.0
ZINC000055408326,EOS688,1.0,-6.4,0.0,0.0
ZINC000003798734,,1.0,-6.4,0.0,0.0
ZINC000003875368,,1.0,-6.4,0.0,0.0
ZINC000003871703,,1.0,-6.4,0.0,0.0
ZINC000004693574,,1.0,-6.4,0.0,0.0
ZINC000001842633,,1.0,-6.4,0.0,0.0
ZINC000218172489,EOS35,1.0,-6.4,0.0,0.0
ZINC000000470332,EOS2251,1.0,-6.4,0.0,0.0
,EOS978,1.0,-6.4,0.0,0.0
ZINC000010967630,EOS2464,1.0,-6.4,0.0,0.0
ZINC000034892413,EOS100478,1.0,-6.4,0.0,0.0
ZINC000003873160,EOS101761,1.0,-6.4,0.0,0.0
ZINC000000389149,,1.0,-6.4,0.0,0.0
ZINC000000897291,,1.0,-6.4,0.0,0.0
,EOS100501,1.0,-6.4,0.0,0.0
,EOS1422,1.0,-6.4,0.0,0.0
ZINC000001537619,EOS100680,1.0,-6.4,0.0,0.0
,EOS100736,1.0,-6.4,0.0,0.0
,EOS414,1.0,-6.4,0.0,0.0
,EOS977,1.0,-6.4,0.0,0.0
,EOS2044,1.0,-6.4,0.0,0.0
ZINC000000595364,EOS100207,1.0,-6.4,0.0,0.0
ZINC000033317950,EOS659,1.0,-6.4,0.0,0.0
ZINC000001543916,,1.0,-6.4,0.0,0.0
ZINC000018203737,EOS100892,1.0,-6.4,0.0,0.0
ZINC000001530816,,1.0,-6.4,0.0,0.0
,EOS2307,1.0,-6.4,0.0,0.0
ZINC000000157387,EOS354,1.0,-6.4,0.0,0.0
,EOS479,1.0,-6.4,0.0,0.0
,EOS337,1.0,-6.4,0.0,0.0
ZINC000013829418,EOS101372,1.0,-6.4,0.0,0.0
ZINC000043207593,EOS101170,1.0,-6.4,0.0,0.0
,EOS100370,1.0,-6.4,0.0,0.0
ZINC000000005423,EOS101709,1.0,-6.4,0.0,0.0
ZINC000000896523,,1.0,-6.4,0.0,0.0
ZINC000030726187,,1.0,-6.4,0.0,0.0
ZINC000001530863,,1.0,-6.4,0.0,0.0
ZINC000003830453,,1.0,-6.4,0.0,0.0
ZINC000027641461,,1.0,-6.4,0.0,0.0
,EOS101041,1.0,-6.4,0.0,0.0
,EOS343,1.0,-6.4,0.0,0.0
ZINC000004839654,EOS2093,1.0,-6.4,0.0,0.0
ZINC000001530635,,1.0,-6.4,0.0,0.0
,EOS1419,1.0,-6.4,0.0,0.0
,EOS100298,1.0,-6.4,0.0,0.0
ZINC000000018087,,1.0,-6.4,0.0,0.0
ZINC000049112229,EOS100173,1.0,-6.4,0.0,0.0
ZINC000084589076,,1.0,-6.4,0.0,0.0
ZINC000095452610,,1.0,-6.4,0.0,0.0
,EOS100025,1.0,-6.4,0.0,0.0
ZINC000044607934,EOS101310,1.0,-6.4,0.0,0.0
ZINC000009340800,EOS385,1.0,-6.4,0.0,0.0
,EOS101241,1.0,-6.4,0.0,0.0
ZINC000013129998,,1.0,-6.4,0.0,0.0
ZINC000014806879,EOS100916,1.0,-6.4,0.0,0.0
ZINC000009137695,EOS1183,1.0,-6.4,0.0,0.0
ZINC000008214483,,1.0,-6.4,0.0,0.0
ZINC000012195335,EOS181,1.0,-6.4,0.0,0.0
ZINC000006662621,EOS2135,1.0,-6.4,0.0,0.0
ZINC000001050022,EOS1856,1.0,-6.4,0.0,0.0
ZINC000033308866,EOS1215,1.0,-6.4,0.0,0.0
,EOS101086,1.0,-6.4,0.0,0.0
,EOS101203,1.0,-6.4,0.0,0.0
ZINC000000424230,EOS1020,1.0,-6.4,0.0,0.0
,EOS556,1.0,-6.4,0.0,0.0
ZINC000000006156,,1.0,-6.4,0.0,0.0
ZINC000003784120,,1.0,-6.4,0.0,0.0
ZINC000022851765,,1.0,-6.4,0.0,0.0
,EOS1913,1.0,-6.4,0.0,0.0
ZINC000003830218,,1.0,-6.4,0.0,0.0
ZINC000043130477,EOS100123,1.0,-6.4,0.0,0.0
ZINC000003875137,EOS100540,1.0,-6.4,0.0,0.0
ZINC000001530621,,1.0,-6.4,0.0,0.0
,EOS974,1.0,-6.4,0.0,0.0
ZINC000000902197,EOS100033,1.0,-6.4,0.0,0.0
,EOS1627,1.0,-6.4,0.0,0.0
,EOS1773,1.0,-6.4,0.0,0.0
ZINC000000002176,,1.0,-6.4,0.0,0.0
ZINC000003246073,EOS100308,1.0,-6.4,0.0,0.0
ZINC000000113404,,1.0,-6.4,0.0,0.0
,EOS1421,1.0,-6.4,0.0,0.0
,EOS1454,1.0,-6.4,0.0,0.0
ZINC000034636383,,1.0,-6.4,0.0,0.0
,EOS1462,1.0,-6.4,0.0,0.0
ZINC000001543873,,1.0,-6.4,0.0,0.0
ZINC000001530641,EOS101169,1.0,-6.4,0.0,0.0
ZINC000019796018,,1.0,-6.4,0.0,0.0
,EOS673,1.0,-6.4,0.0,0.0
ZINC000218515468,EOS41,1.0,-6.4,0.0,0.0
ZINC000003871923,,1.0,-6.4,0.0,0.0
ZINC000003812988,,1.0,-6.4,0.0,0.0
ZINC000001530803,EOS100010,1.0,-6.3,0.0,0.0
ZINC000022010649,,1.0,-6.3,0.0,0.0
,EOS2436,1.0,-6.3,0.0,0.0
ZINC000005439342,EOS326,1.0,-6.3,0.0,0.0
,EOS1580,1.0,-6.3,0.0,0.0
ZINC000000001387,EOS100353,1.0,-6.3,0.0,0.0
,EOS1668,1.0,-6.3,0.0,0.0
ZINC000003977952,,1.0,-6.3,0.0,0.0
ZINC000002522648,,1.0,-6.3,0.0,0.0
,EOS2346,1.0,-6.3,0.0,0.0
ZINC000019632668,,1.0,-6.3,0.0,0.0
,EOS1480,1.0,-6.3,0.0,0.0
,EOS1477,1.0,-6.3,0.0,0.0
ZINC000000896968,,1.0,-6.3,0.0,0.0
,EOS1946,1.0,-6.3,0.0,0.0
ZINC000002539827,,1.0,-6.3,0.0,0.0
ZINC000004474443,,1.0,-6.3,0.0,0.0
ZINC000016652327,EOS2171,1.0,-6.3,0.0,0.0
ZINC000084757007,,1.0,-6.3,0.0,0.0
,EOS973,1.0,-6.3,0.0,0.0
ZINC000003798763,,1.0,-6.3,0.0,0.0
ZINC000013545634,,1.0,-6.3,0.0,0.0
ZINC000000001681,,1.0,-6.3,0.0,0.0
ZINC000000001281,,1.0,-6.3,0.0,0.0
ZINC000003830993,EOS101817,1.0,-6.3,0.0,0.0
,EOS1991,1.0,-6.3,0.0,0.0
ZINC000006508831,EOS236,1.0,-6.3,0.0,0.0
,EOS100849,1.0,-6.3,0.0,0.0
ZINC000000150123,EOS2165,1.0,-6.3,0.0,0.0
ZINC000032987708,EOS1708,1.0,-6.3,0.0,0.0
ZINC000012195302,EOS300,1.0,-6.3,0.0,0.0
ZINC000000013156,,1.0,-6.3,0.0,0.0
ZINC000001530756,,1.0,-6.3,0.0,0.0
ZINC000013597823,,1.0,-6.3,0.0,0.0
,EOS259,1.0,-6.3,0.0,0.0
ZINC000000001735,,1.0,-6.3,0.0,0.0
ZINC000001536779,,1.0,-6.3,0.0,0.0
,EOS1659,1.0,-6.3,0.0,0.0
,EOS1790,1.0,-6.3,0.0,0.0
,EOS1424,1.0,-6.3,0.0,0.0
,EOS1451,1.0,-6.3,0.0,0.0
ZINC000000005895,EOS102452,1.0,-6.3,0.0,0.0
ZINC000003978029,,1.0,-6.3,0.0,0.0
ZINC000044166740,EOS1068,1.0,-6.3,0.0,0.0
ZINC000019228902,EOS101436,1.0,-6.3,0.0,0.0
,EOS2046,1.0,-6.3,0.0,0.0
ZINC000004228257,,1.0,-6.3,0.0,0.0
ZINC000012401558,EOS612,1.0,-6.3,0.0,0.0
ZINC000218218760,EOS6,1.0,-6.3,0.0,0.0
ZINC000000001677,EOS100869,1.0,-6.3,0.0,0.0
,EOS100116,1.0,-6.3,0.0,0.0
ZINC000000620230,EOS2277,1.0,-6.3,0.0,0.0
,EOS2037,1.0,-6.3,0.0,0.0
ZINC000020730221,EOS275,1.0,-6.3,0.0,0.0
,EOS1514,1.0,-6.3,0.0,0.0
,EOS100843,1.0,-6.3,0.0,0.0
,EOS1423,1.0,-6.3,0.0,0.0
,EOS1446,1.0,-6.3,0.0,0.0
,EOS2082,1.0,-6.3,0.0,0.0
ZINC000020715855,EOS276,1.0,-6.3,0.0,0.0
,EOS100058,1.0,-6.3,0.0,0.0
ZINC000007601205,EOS1795,1.0,-6.3,0.0,0.0
,EOS1471,1.0,-6.3,0.0,0.0
ZINC000000001408,EOS101025,1.0,-6.3,0.0,0.0
ZINC000004216238,EOS101767,1.0,-6.3,0.0,0.0
ZINC000021297660,,1.0,-6.3,0.0,0.0
ZINC000001530637,,1.0,-6.3,0.0,0.0
ZINC000000897322,,1.0,-6.3,0.0,0.0
,EOS100438,1.0,-6.3,0.0,0.0
,EOS100615,1.0,-6.3,0.0,0.0
ZINC000000000271,,1.0,-6.3,0.0,0.0
ZINC000015942549,EOS789,1.0,-6.3,0.0,0.0
ZINC000000057421,EOS100389,1.0,-6.3,0.0,0.0
ZINC000000608101,,1.0,-6.3,0.0,0.0
ZINC000001530695,,1.0,-6.3,0.0,0.0
ZINC000000047830,EOS101119,1.0,-6.3,0.0,0.0
,EOS101069,1.0,-6.3,0.0,0.0
,EOS1506,1.0,-6.3,0.0,0.0
ZINC000001853205,EOS100363,1.0,-6.3,0.0,0.0
ZINC000015721320,EOS100508,1.0,-6.3,0.0,0.0
,EOS1939,1.0,-6.3,0.0,0.0
ZINC000000584092,EOS101374,1.0,-6.3,0.0,0.0
ZINC000004685859,EOS98602,1.0,-6.3,0.0,0.0
ZINC000003009223,EOS1033,1.0,-6.3,0.0,0.0
,EOS1478,1.0,-6.3,0.0,0.0
ZINC000000113398,,1.0,-6.3,0.0,0.0
ZINC000004712530,EOS1042,1.0,-6.3,0.0,0.0
ZINC000003830999,,1.0,-6.3,0.0,0.0
ZINC000118913562,,1.0,-6.3,0.0,0.0
ZINC000045961333,EOS1727,1.0,-6.3,0.0,0.0
,EOS1650,1.0,-6.3,0.0,0.0
ZINC000001383151,EOS100517,1.0,-6.3,0.0,0.0
ZINC000003243391,EOS100032,1.0,-6.3,0.0,0.0
ZINC000002169830,,1.0,-6.3,0.0,0.0
,EOS1683,1.0,-6.3,0.0,0.0
ZINC000012406072,EOS1802,1.0,-6.3,0.0,0.0
ZINC000019632718,,1.0,-6.3,0.0,0.0
ZINC000008214692,,1.0,-6.3,0.0,0.0
ZINC000003607120,,1.0,-6.3,0.0,0.0
ZINC000072481720,,1.0,-6.3,0.0,0.0
,EOS98626,1.0,-6.3,0.0,0.0
,EOS2265,1.0,-6.3,0.0,0.0
ZINC000000896709,,1.0,-6.3,0.0,0.0
,EOS100810,1.0,-6.3,0.0,0.0
ZINC000046077404,EOS987,1.0,-6.3,0.0,0.0
,EOS101026,1.0,-6.3,0.0,0.0
ZINC000003831405,,1.0,-6.3,0.0,0.0
